character_id,enemy_id,timestamp,value
301,365,2023-05-16T02,Captured
356,293,2022-10-08T21,Defeated
135,254,2023-02-04T14,Captured
41,414,2023-08-19T10,Captured
240,303,2022-10-03T01,Captured
126,269,2023-07-26T21,Escaped
295,275,2021-06-21T00,Captured
322,285,2022-02-14T05,Captured
106,377,2021-05-12T03,Escaped
344,234,2021-10-11T07,Captured
218,362,2021-10-12T19,Escaped
367,279,2022-06-10T13,Defeated
287,396,2021-11-30T03,Escaped
183,270,2022-05-17T20,Captured
378,348,2022-12-25T21,Defeated
44,373,2022-04-19T15,Captured
93,404,2023-08-03T20,Defeated
176,323,2022-12-19T02,Escaped
259,358,2022-07-07T00,Defeated
329,245,2022-04-21T15,Captured
37,304,2021-06-20T09,Escaped
131,205,2022-09-04T22,Captured
37,229,2023-03-25T02,Defeated
321,228,2021-03-04T08,Escaped
279,264,2023-08-31T01,Escaped
350,296,2023-06-24T19,Captured
150,406,2022-09-15T01,Defeated
37,245,2022-04-09T05,Escaped
196,354,2021-12-01T12,Captured
378,333,2023-04-29T00,Escaped
14,287,2021-08-02T09,Escaped
282,406,2023-02-27T03,Defeated
72,348,2021-11-18T10,Defeated
211,351,2023-07-29T14,Defeated
313,235,2021-12-08T23,Escaped
277,242,2022-07-18T14,Defeated
119,382,2021-09-07T05,Captured
104,279,2023-04-17T13,Captured
114,285,2022-09-03T02,Escaped
235,220,2023-03-03T01,Captured
106,198,2023-06-18T09,Escaped
4,220,2022-12-09T15,Captured
11,346,2021-02-24T11,Captured
182,378,2021-05-05T10,Captured
126,279,2021-12-03T18,Captured
304,288,2022-10-31T20,Escaped
378,306,2023-05-05T23,Captured
362,226,2022-09-22T19,Captured
296,248,2023-06-05T17,Escaped
118,228,2023-05-05T18,Defeated
190,332,2022-05-06T16,Captured
288,373,2021-10-18T23,Defeated
25,240,2023-02-09T08,Escaped
165,298,2023-06-17T01,Defeated
248,309,2021-02-05T01,Escaped
211,388,2021-02-18T23,Captured
87,328,2021-05-01T13,Captured
288,343,2023-07-21T06,Escaped
84,213,2023-03-18T23,Defeated
269,332,2021-01-19T19,Defeated
344,417,2022-02-25T02,Captured
335,208,2022-05-26T16,Captured
54,211,2021-04-03T12,Escaped
77,343,2022-10-07T23,Escaped
119,245,2022-08-26T09,Defeated
171,406,2022-01-29T15,Defeated
78,232,2022-01-08T20,Escaped
287,385,2022-06-18T00,Captured
22,226,2022-01-21T12,Escaped
157,361,2021-06-11T01,Captured
81,270,2023-04-15T05,Defeated
326,385,2022-08-05T08,Captured
7,220,2021-12-01T18,Escaped
36,348,2023-05-12T17,Escaped
246,414,2022-02-10T19,Escaped
182,343,2021-04-18T01,Escaped
259,296,2022-12-29T00,Captured
263,235,2021-09-16T04,Escaped
43,304,2021-12-10T07,Escaped
22,305,2022-09-12T19,Escaped
333,358,2022-08-11T19,Captured
166,362,2022-03-20T09,Defeated
296,382,2021-07-24T05,Escaped
321,240,2022-05-11T22,Escaped
221,396,2022-08-15T19,Captured
226,386,2022-01-19T17,Defeated
182,305,2022-08-27T12,Captured
72,254,2021-10-07T14,Escaped
308,336,2023-07-15T04,Escaped
102,305,2022-02-27T19,Escaped
367,270,2023-09-11T01,Captured
152,309,2021-04-10T12,Escaped
187,288,2023-03-05T20,Defeated
37,377,2021-10-22T09,Defeated
288,275,2021-06-10T07,Captured
111,258,2021-06-21T05,Escaped
179,415,2021-03-01T06,Escaped
366,212,2021-11-20T14,Escaped
378,319,2021-09-23T06,Escaped
248,269,2022-07-09T02,Defeated
195,304,2023-08-22T00,Captured
109,293,2022-07-08T08,Defeated
101,351,2021-11-29T21,Escaped
369,336,2022-07-17T10,Escaped
14,276,2021-07-21T12,Defeated
156,401,2023-06-23T00,Escaped
329,232,2022-12-20T22,Defeated
355,401,2021-09-24T03,Escaped
344,420,2021-10-11T11,Captured
168,303,2023-05-26T19,Escaped
169,419,2022-09-04T09,Escaped
279,265,2021-02-01T17,Defeated
221,254,2021-09-16T13,Captured
111,213,2022-12-05T06,Defeated
48,272,2022-12-05T04,Escaped
223,382,2021-04-14T12,Captured
237,213,2023-02-28T04,Defeated
237,312,2021-08-17T10,Captured
72,197,2023-03-05T01,Escaped
279,409,2023-07-03T11,Escaped
376,364,2023-01-26T10,Escaped
252,409,2021-12-03T03,Defeated
127,220,2021-11-18T07,Escaped
115,364,2022-02-14T17,Defeated
154,254,2023-06-08T18,Captured
326,373,2021-11-17T06,Defeated
154,386,2021-08-30T02,Escaped
90,223,2022-11-11T11,Defeated
185,357,2021-09-18T10,Escaped
221,409,2022-04-12T22,Escaped
195,411,2022-12-21T02,Captured
4,290,2021-04-10T09,Defeated
376,385,2021-11-23T03,Escaped
84,319,2021-11-26T18,Defeated
152,398,2023-08-20T14,Captured
266,278,2022-01-06T17,Captured
237,211,2022-04-06T01,Defeated
50,382,2021-01-11T17,Escaped
28,296,2023-01-16T08,Escaped
196,330,2021-06-28T01,Captured
266,211,2023-07-19T06,Escaped
295,290,2023-06-27T07,Defeated
285,330,2022-06-25T21,Captured
64,385,2022-05-06T09,Escaped
308,414,2021-05-30T07,Captured
136,264,2023-06-26T08,Defeated
87,364,2021-11-11T23,Escaped
381,420,2022-04-19T02,Captured
104,332,2022-06-26T21,Defeated
106,233,2022-05-09T14,Escaped
313,409,2022-11-24T21,Defeated
119,268,2022-09-12T06,Captured
169,257,2021-05-18T14,Captured
229,351,2023-01-08T10,Captured
326,406,2023-07-14T11,Defeated
196,420,2021-10-02T16,Defeated
22,374,2021-04-12T16,Defeated
161,333,2021-02-01T23,Defeated
190,265,2021-01-29T22,Captured
292,198,2021-11-07T07,Escaped
344,420,2021-05-03T19,Defeated
139,306,2021-11-13T12,Defeated
367,368,2022-10-27T10,Escaped
182,401,2022-12-03T01,Escaped
258,312,2021-01-24T08,Escaped
157,305,2022-12-11T01,Escaped
69,328,2023-05-24T16,Defeated
93,328,2022-10-10T22,Escaped
32,386,2021-06-25T13,Escaped
106,394,2021-01-28T12,Captured
3,296,2021-12-28T00,Escaped
365,417,2021-09-30T18,Defeated
63,265,2021-01-08T19,Escaped
45,378,2023-06-11T01,Captured
369,332,2023-05-23T23,Defeated
41,312,2021-08-03T16,Captured
152,414,2022-05-02T12,Escaped
51,382,2023-06-26T17,Captured
310,391,2022-09-09T04,Defeated
304,232,2021-12-23T04,Defeated
304,226,2023-06-10T07,Escaped
197,368,2021-09-03T18,Escaped
18,270,2021-04-20T19,Defeated
241,293,2022-09-19T02,Captured
366,361,2022-05-22T11,Defeated
179,276,2023-06-16T04,Captured
64,316,2021-06-08T01,Escaped
370,373,2022-05-03T01,Captured
366,414,2023-09-11T10,Defeated
147,415,2022-03-02T01,Escaped
4,201,2023-05-01T13,Escaped
95,306,2023-07-04T13,Escaped
226,323,2022-12-13T17,Captured
335,404,2022-05-31T10,Defeated
259,272,2022-02-02T00,Defeated
376,394,2022-09-21T20,Captured
78,312,2021-04-05T02,Captured
183,285,2021-07-04T12,Defeated
14,417,2021-08-16T15,Defeated
156,419,2023-03-04T04,Captured
165,205,2021-05-23T02,Defeated
355,303,2021-04-09T04,Escaped
192,313,2022-07-08T07,Captured
279,227,2022-07-09T10,Captured
61,419,2023-01-06T02,Captured
78,198,2022-06-10T12,Defeated
187,254,2023-05-26T07,Captured
277,214,2021-12-05T10,Captured
169,217,2022-02-21T02,Captured
252,336,2022-08-02T19,Captured
321,229,2021-06-08T02,Captured
226,290,2022-09-14T17,Escaped
165,411,2021-02-16T11,Defeated
197,287,2021-05-24T16,Escaped
200,323,2022-12-16T08,Defeated
211,254,2021-08-06T09,Escaped
3,305,2023-05-26T18,Captured
147,264,2021-08-17T19,Captured
28,362,2022-09-14T07,Escaped
211,282,2023-06-29T15,Escaped
197,227,2022-02-28T05,Defeated
313,351,2023-05-03T08,Escaped
365,391,2023-08-26T19,Captured
77,290,2022-03-03T15,Captured
156,232,2021-08-01T17,Defeated
35,391,2023-01-03T21,Defeated
235,272,2021-05-09T07,Defeated
147,398,2022-05-25T09,Captured
179,386,2021-01-12T11,Defeated
335,414,2023-04-10T17,Captured
304,282,2022-12-26T16,Escaped
4,309,2022-02-20T05,Defeated
301,269,2021-08-31T14,Defeated
333,287,2021-10-22T03,Captured
365,232,2022-05-16T03,Defeated
173,217,2022-01-22T13,Escaped
45,242,2022-06-12T01,Defeated
313,404,2022-11-10T04,Captured
344,409,2023-03-17T12,Escaped
255,396,2022-10-14T10,Defeated
288,374,2021-06-04T14,Escaped
169,391,2021-08-17T23,Captured
252,346,2021-08-23T14,Captured
226,278,2022-05-09T11,Captured
357,211,2021-02-27T20,Escaped
173,319,2022-07-17T01,Escaped
211,378,2021-11-09T04,Captured
310,361,2021-08-25T02,Escaped
192,351,2021-06-11T20,Captured
95,228,2022-01-03T09,Escaped
34,251,2022-12-20T01,Defeated
139,316,2021-08-04T07,Escaped
119,379,2022-02-28T02,Captured
221,296,2023-08-29T09,Escaped
95,212,2022-04-11T13,Escaped
129,361,2021-06-14T09,Escaped
266,394,2022-08-17T19,Escaped
107,362,2021-08-21T09,Escaped
367,304,2021-03-08T14,Defeated
237,303,2021-03-30T10,Escaped
332,220,2022-06-20T10,Escaped
263,354,2023-02-09T13,Captured
287,343,2022-12-17T22,Escaped
217,293,2021-10-26T19,Escaped
87,210,2021-12-13T23,Captured
217,254,2021-01-03T23,Escaped
190,245,2021-01-10T21,Defeated
139,211,2022-02-11T00,Defeated
118,409,2023-02-20T04,Defeated
134,388,2023-07-05T22,Escaped
235,242,2023-06-27T23,Escaped
7,261,2023-04-04T13,Captured
126,406,2021-04-12T12,Defeated
122,415,2022-06-16T16,Escaped
347,217,2022-02-02T07,Escaped
111,303,2022-07-28T12,Escaped
201,280,2021-10-17T00,Captured
348,358,2021-02-09T20,Escaped
249,312,2021-09-30T19,Defeated
43,370,2022-10-06T21,Defeated
281,268,2022-03-14T18,Escaped
292,305,2021-04-18T01,Captured
154,265,2022-03-20T07,Captured
207,254,2022-09-12T01,Captured
252,313,2022-11-25T13,Escaped
373,298,2023-07-20T16,Escaped
142,336,2021-09-05T13,Escaped
4,293,2022-09-25T11,Captured
260,232,2021-10-08T07,Defeated
325,398,2021-08-28T00,Defeated
226,264,2021-02-28T04,Captured
232,214,2021-02-08T01,Captured
335,227,2021-09-22T00,Defeated
197,415,2022-04-01T00,Defeated
61,312,2023-05-13T11,Captured
144,278,2022-09-13T01,Defeated
355,251,2021-09-11T10,Escaped
3,365,2021-09-17T01,Defeated
337,336,2021-09-06T16,Defeated
179,268,2022-12-07T03,Escaped
272,328,2021-05-16T02,Escaped
31,379,2021-05-29T15,Defeated
299,238,2023-02-08T13,Defeated
241,378,2021-06-09T19,Defeated
310,268,2023-01-17T11,Escaped
129,226,2021-10-17T16,Escaped
104,419,2023-05-18T00,Defeated
308,340,2022-09-26T05,Defeated
25,264,2021-05-31T15,Escaped
56,211,2023-03-28T16,Captured
66,232,2021-01-21T01,Defeated
204,390,2022-10-20T21,Captured
187,240,2021-06-12T21,Captured
207,382,2022-11-29T01,Defeated
326,365,2022-07-15T01,Defeated
74,288,2022-04-09T05,Defeated
101,420,2022-11-07T08,Defeated
211,261,2022-11-01T08,Escaped
154,340,2021-02-08T06,Escaped
340,330,2023-03-28T04,Defeated
340,278,2023-06-23T15,Escaped
90,201,2022-06-10T10,Escaped
223,275,2022-05-05T13,Captured
366,391,2022-12-04T19,Defeated
321,396,2021-08-16T20,Defeated
232,290,2022-06-05T06,Captured
233,362,2021-04-15T06,Defeated
373,240,2023-09-10T05,Defeated
277,220,2023-03-15T15,Captured
366,396,2021-01-10T15,Captured
183,398,2021-01-13T23,Defeated
350,235,2022-12-04T10,Defeated
232,282,2021-08-04T11,Escaped
102,332,2023-03-22T20,Escaped
284,390,2022-04-19T03,Escaped
200,365,2023-04-01T15,Defeated
344,382,2021-08-02T18,Escaped
150,240,2022-11-05T21,Captured
378,351,2022-11-25T07,Captured
107,361,2022-06-25T20,Escaped
223,343,2022-04-18T22,Defeated
126,382,2021-11-27T10,Defeated
11,386,2022-12-11T16,Captured
207,346,2023-09-13T21,Defeated
104,258,2023-03-06T04,Defeated
195,361,2021-09-13T01,Captured
252,257,2022-07-15T00,Defeated
185,312,2021-07-07T18,Escaped
329,392,2022-03-18T15,Escaped
208,249,2021-10-17T08,Captured
11,258,2021-02-01T06,Captured
144,394,2022-07-14T02,Captured
279,197,2022-08-27T16,Defeated
369,398,2022-11-10T11,Defeated
249,228,2023-08-28T19,Escaped
362,362,2021-07-09T20,Escaped
157,373,2021-02-16T15,Escaped
282,370,2021-06-05T16,Captured
308,265,2021-09-08T04,Captured
237,234,2021-11-13T15,Defeated
107,264,2022-05-31T12,Escaped
318,320,2022-12-07T17,Captured
129,377,2023-07-13T11,Escaped
187,411,2023-02-24T04,Escaped
150,369,2023-08-05T03,Escaped
369,382,2021-03-22T17,Defeated
378,264,2022-11-30T22,Escaped
200,370,2023-03-20T17,Captured
201,411,2023-06-23T12,Escaped
81,288,2023-04-23T11,Captured
22,388,2021-04-29T11,Escaped
369,296,2023-06-26T08,Escaped
155,415,2022-03-04T00,Defeated
195,258,2021-07-20T15,Defeated
359,409,2022-03-15T13,Escaped
366,359,2022-01-19T19,Escaped
66,275,2023-03-25T05,Defeated
155,240,2022-12-31T19,Defeated
378,414,2021-03-31T10,Captured
333,280,2022-08-15T07,Escaped
312,343,2023-08-08T20,Escaped
295,306,2022-03-19T14,Captured
81,401,2021-01-16T19,Escaped
333,290,2022-07-07T19,Captured
289,197,2021-07-14T20,Escaped
126,254,2022-09-18T09,Escaped
342,382,2022-08-29T20,Captured
322,394,2021-12-28T05,Captured
31,396,2022-05-09T16,Captured
74,205,2021-10-22T05,Captured
72,319,2023-06-14T11,Captured
259,388,2022-11-23T07,Escaped
168,304,2021-09-10T06,Defeated
322,326,2021-07-08T07,Captured
4,251,2022-07-16T23,Escaped
90,298,2021-10-30T20,Escaped
36,210,2023-07-09T09,Defeated
196,312,2022-03-05T20,Defeated
357,356,2021-02-02T00,Captured
233,272,2022-02-08T07,Defeated
156,390,2022-10-13T10,Escaped
258,362,2021-08-28T11,Escaped
161,401,2022-12-07T19,Captured
277,272,2022-08-16T03,Captured
355,229,2023-07-28T14,Captured
101,364,2021-08-02T12,Defeated
295,417,2021-10-21T20,Defeated
35,365,2022-05-01T10,Escaped
147,359,2023-05-31T16,Escaped
156,377,2022-12-19T15,Escaped
107,414,2022-07-16T21,Defeated
114,316,2022-02-11T23,Escaped
118,382,2022-05-25T02,Defeated
299,409,2022-03-28T07,Defeated
157,257,2022-11-09T20,Defeated
258,359,2022-02-25T18,Defeated
240,358,2021-12-14T14,Defeated
7,264,2023-01-19T06,Captured
154,238,2022-03-30T20,Defeated
350,240,2022-04-28T05,Captured
127,320,2021-02-16T13,Captured
158,361,2021-08-12T19,Captured
114,232,2022-05-12T23,Defeated
266,251,2022-06-24T06,Defeated
56,348,2021-09-17T10,Escaped
197,377,2021-05-05T04,Captured
337,343,2023-07-13T09,Captured
258,265,2022-05-12T16,Escaped
144,205,2022-05-25T11,Defeated
176,328,2021-04-26T22,Escaped
366,290,2021-12-23T02,Escaped
142,323,2023-03-16T06,Captured
248,392,2023-05-11T06,Escaped
207,228,2021-02-28T05,Captured
11,351,2021-11-30T18,Defeated
168,333,2023-02-21T17,Escaped
258,205,2023-03-16T19,Escaped
248,309,2023-07-16T02,Defeated
166,419,2023-09-13T01,Escaped
359,417,2021-02-11T05,Captured
131,305,2022-01-19T05,Defeated
161,197,2021-10-17T07,Captured
185,265,2021-12-12T19,Defeated
126,373,2021-09-04T04,Defeated
36,208,2023-02-01T09,Captured
126,373,2023-06-16T06,Defeated
252,275,2022-01-03T04,Captured
118,396,2021-06-24T20,Defeated
348,234,2022-10-17T01,Defeated
68,279,2022-11-30T09,Defeated
373,365,2021-06-30T07,Escaped
190,330,2022-11-19T23,Escaped
301,326,2021-06-25T06,Captured
124,361,2022-01-11T13,Escaped
4,197,2023-04-22T14,Captured
214,348,2023-09-03T16,Escaped
221,213,2023-07-26T21,Defeated
99,394,2021-10-08T06,Captured
77,420,2023-07-08T08,Defeated
122,235,2021-02-25T11,Captured
63,332,2021-08-12T04,Defeated
355,220,2023-03-11T18,Defeated
308,254,2022-02-25T07,Captured
295,232,2022-12-17T05,Escaped
171,357,2021-09-25T17,Captured
176,217,2022-03-31T09,Escaped
84,287,2023-03-13T11,Escaped
233,249,2022-09-02T11,Captured
22,392,2023-08-29T04,Escaped
95,404,2021-08-21T09,Escaped
22,369,2022-05-27T19,Escaped
284,362,2021-09-26T03,Captured
152,214,2021-09-14T07,Escaped
374,217,2023-08-06T05,Defeated
25,368,2022-01-25T21,Captured
342,369,2023-09-11T03,Defeated
366,313,2021-10-18T16,Escaped
277,404,2021-06-27T21,Escaped
378,288,2022-06-13T23,Escaped
357,351,2022-08-14T09,Captured
74,233,2022-01-29T11,Captured
37,362,2022-11-18T00,Defeated
22,288,2021-08-25T15,Defeated
165,211,2022-12-13T08,Escaped
155,220,2023-04-24T07,Escaped
200,232,2022-01-31T14,Defeated
34,368,2021-10-24T00,Captured
135,354,2022-07-13T12,Escaped
122,392,2021-08-01T03,Escaped
139,319,2021-09-15T11,Captured
214,212,2023-08-18T10,Captured
156,201,2021-06-08T04,Escaped
135,258,2023-08-02T10,Escaped
107,223,2021-11-15T02,Escaped
157,235,2021-04-14T20,Escaped
279,202,2021-08-21T18,Captured
66,374,2021-11-14T18,Defeated
147,298,2021-12-18T17,Captured
139,270,2023-02-07T11,Escaped
182,411,2021-03-18T19,Captured
201,279,2021-02-21T03,Defeated
217,282,2023-08-11T06,Escaped
348,280,2022-01-30T10,Escaped
187,351,2023-05-10T04,Defeated
355,242,2023-08-20T10,Escaped
118,278,2021-04-14T01,Defeated
282,269,2021-08-21T07,Captured
64,249,2021-09-06T09,Escaped
289,374,2023-04-06T02,Defeated
179,406,2021-10-16T19,Escaped
218,223,2022-07-25T18,Defeated
281,313,2022-11-05T20,Captured
344,348,2022-12-23T15,Captured
258,228,2022-08-19T01,Defeated
8,394,2022-08-07T03,Captured
92,293,2022-06-10T15,Captured
279,382,2021-07-10T14,Defeated
279,377,2022-09-21T08,Captured
366,228,2022-10-13T12,Captured
359,358,2021-12-05T02,Captured
101,351,2023-06-17T20,Captured
373,401,2022-07-07T18,Defeated
200,309,2023-07-06T06,Captured
41,229,2022-11-17T08,Captured
104,305,2021-04-02T21,Defeated
289,364,2022-12-14T16,Captured
241,217,2021-06-17T10,Defeated
35,304,2021-12-19T07,Captured
66,323,2021-11-11T07,Captured
367,338,2023-02-18T00,Captured
102,208,2023-07-10T01,Captured
249,238,2021-02-20T14,Captured
304,404,2023-04-24T14,Escaped
355,406,2023-08-08T02,Captured
333,240,2022-10-19T08,Escaped
45,282,2022-12-11T03,Escaped
353,254,2021-05-14T12,Captured
299,313,2021-01-31T05,Escaped
287,323,2022-09-29T08,Defeated
299,220,2021-08-02T10,Escaped
169,332,2021-08-30T02,Escaped
235,336,2021-07-11T09,Escaped
34,282,2023-03-22T08,Escaped
350,320,2021-12-19T18,Defeated
277,391,2023-02-14T07,Escaped
192,312,2022-03-25T08,Escaped
11,392,2023-05-01T08,Captured
35,417,2022-03-11T07,Escaped
211,379,2023-01-16T13,Defeated
370,378,2022-10-08T17,Escaped
168,391,2022-11-16T05,Defeated
106,285,2021-12-01T05,Escaped
246,419,2023-08-01T23,Escaped
344,278,2021-03-21T13,Defeated
36,354,2021-11-05T05,Defeated
144,303,2022-09-04T13,Captured
114,340,2023-08-06T19,Escaped
182,356,2023-02-08T07,Defeated
124,293,2021-03-21T13,Defeated
204,330,2023-04-11T12,Captured
147,201,2023-07-11T21,Escaped
240,251,2021-05-01T02,Defeated
66,404,2022-05-21T14,Captured
93,358,2023-08-14T11,Captured
289,396,2022-03-04T20,Escaped
201,336,2023-05-01T13,Captured
299,354,2023-06-21T11,Escaped
179,304,2021-01-01T09,Captured
255,249,2021-11-20T19,Captured
45,254,2023-08-16T20,Captured
308,392,2021-11-23T20,Escaped
155,396,2021-12-19T23,Defeated
161,270,2022-01-23T06,Escaped
99,303,2022-06-06T17,Captured
335,227,2022-12-05T16,Escaped
99,197,2021-01-31T07,Captured
187,388,2021-04-26T06,Captured
285,298,2021-07-21T05,Escaped
329,323,2023-08-24T20,Captured
61,313,2021-08-08T23,Escaped
74,323,2023-07-22T16,Escaped
7,340,2021-06-16T20,Captured
109,364,2023-03-01T13,Captured
342,354,2021-12-10T13,Captured
340,390,2023-08-23T16,Defeated
139,319,2022-04-07T17,Defeated
58,409,2022-12-23T08,Captured
41,293,2023-04-22T22,Defeated
221,409,2022-06-19T00,Escaped
359,303,2021-01-18T13,Defeated
147,288,2022-04-17T08,Captured
288,288,2023-08-24T10,Defeated
313,232,2021-02-04T10,Escaped
366,368,2022-09-09T02,Captured
369,359,2021-02-14T16,Defeated
111,323,2022-06-10T18,Captured
22,323,2022-01-13T02,Captured
68,385,2022-05-18T15,Defeated
31,251,2021-08-16T02,Captured
74,377,2021-10-24T02,Escaped
312,261,2022-08-16T06,Escaped
183,391,2022-07-05T15,Captured
129,388,2021-02-17T15,Captured
347,213,2021-07-19T18,Escaped
295,282,2023-05-03T08,Escaped
214,214,2022-03-18T00,Captured
58,309,2023-03-31T02,Escaped
381,336,2022-02-16T05,Defeated
266,377,2023-05-07T23,Defeated
301,409,2021-03-31T17,Captured
122,290,2023-05-28T17,Captured
260,411,2021-12-29T12,Escaped
168,414,2022-11-17T03,Escaped
374,269,2022-07-15T23,Captured
119,301,2022-02-18T22,Escaped
332,282,2023-05-31T18,Defeated
285,235,2022-01-08T22,Escaped
3,303,2023-04-04T08,Defeated
200,333,2023-04-25T13,Escaped
45,198,2022-08-01T17,Escaped
318,368,2021-03-23T15,Captured
25,269,2022-04-17T00,Defeated
221,198,2021-12-13T06,Escaped
325,227,2021-02-01T14,Defeated
150,288,2022-09-05T15,Escaped
147,210,2022-08-22T11,Captured
168,296,2021-11-10T00,Escaped
329,414,2021-04-19T04,Defeated
122,332,2022-10-30T21,Escaped
157,359,2021-11-27T06,Escaped
366,240,2023-08-20T07,Captured
179,385,2021-02-14T07,Captured
41,248,2023-02-02T23,Escaped
131,234,2021-06-16T10,Escaped
51,364,2023-06-04T21,Captured
74,242,2021-05-22T02,Escaped
310,226,2022-07-26T12,Captured
166,406,2021-12-02T05,Escaped
355,394,2021-04-05T04,Defeated
44,370,2023-08-09T06,Defeated
18,290,2022-06-21T15,Defeated
50,328,2022-07-09T15,Captured
144,235,2022-05-14T21,Escaped
115,356,2023-01-09T06,Defeated
355,316,2022-02-04T21,Captured
296,303,2023-01-14T04,Defeated
119,285,2021-07-06T12,Defeated
135,205,2022-01-18T15,Captured
249,279,2022-08-07T07,Defeated
214,394,2022-07-29T11,Escaped
241,370,2021-02-16T01,Captured
196,373,2022-03-08T20,Captured
218,373,2022-01-05T04,Defeated
68,288,2023-07-06T19,Escaped
240,235,2023-04-22T20,Captured
182,254,2023-06-18T14,Escaped
259,369,2021-06-28T08,Defeated
335,235,2022-04-05T05,Defeated
378,296,2022-08-28T22,Escaped
274,409,2021-02-20T08,Captured
281,301,2023-06-01T23,Defeated
344,415,2023-02-16T01,Escaped
72,415,2023-03-14T06,Escaped
333,275,2023-03-29T13,Captured
106,336,2021-08-21T01,Captured
263,398,2021-03-31T15,Captured
244,202,2022-10-14T07,Escaped
111,392,2022-11-15T02,Captured
374,354,2022-02-08T07,Defeated
255,249,2022-06-24T12,Captured
37,356,2021-03-01T01,Captured
321,406,2023-07-10T13,Defeated
54,227,2022-12-04T23,Defeated
289,285,2022-01-26T15,Defeated
214,374,2022-04-16T19,Captured
168,280,2021-12-30T16,Captured
374,238,2023-02-22T23,Defeated
307,280,2022-08-16T01,Escaped
240,290,2022-04-20T21,Escaped
95,415,2021-04-04T23,Captured
142,212,2022-04-23T00,Captured
350,336,2022-03-09T12,Escaped
381,227,2022-11-27T10,Escaped
289,313,2023-07-13T08,Defeated
93,303,2021-11-04T13,Defeated
355,320,2022-01-06T01,Escaped
374,234,2022-05-20T08,Escaped
255,351,2023-09-04T18,Defeated
51,254,2021-01-07T12,Escaped
132,394,2022-06-12T02,Defeated
