npc_id,question_id,timestamp,value
384,41,2023-04-20T08,Started Conversation
288,51,2021-02-17T01,Started Conversation
140,80,2021-10-07T03,Started Conversation
12,112,2022-03-03T19,Started Conversation
293,169,2022-04-01T21,Ended Conversation
228,101,2022-05-02T08,Ended Conversation
72,208,2021-04-13T08,Ended Conversation
145,155,2021-02-15T15,Ended Conversation
59,204,2022-12-15T02,Ended Conversation
297,44,2021-02-15T17,Started Conversation
96,179,2021-06-21T17,Ended Conversation
278,56,2023-04-05T00,Ended Conversation
90,44,2021-05-17T14,Started Conversation
295,77,2021-01-01T18,Ended Conversation
252,194,2023-01-16T15,Ended Conversation
108,220,2021-02-20T03,Ended Conversation
148,85,2021-03-23T20,Ended Conversation
80,153,2021-04-20T04,Started Conversation
49,44,2022-07-28T23,Ended Conversation
176,187,2023-07-22T07,Started Conversation
292,84,2022-09-24T07,Ended Conversation
270,109,2021-06-15T09,Ended Conversation
70,34,2021-05-02T20,Started Conversation
2,178,2021-09-29T01,Ended Conversation
127,51,2022-08-20T19,Ended Conversation
349,44,2022-06-16T15,Ended Conversation
187,246,2021-05-18T04,Ended Conversation
319,159,2023-06-28T08,Ended Conversation
228,66,2023-03-31T04,Ended Conversation
240,32,2023-08-18T08,Started Conversation
70,112,2021-08-03T03,Ended Conversation
329,182,2021-12-07T21,Ended Conversation
289,155,2021-01-08T03,Started Conversation
221,207,2022-12-04T06,Started Conversation
189,88,2022-07-12T08,Ended Conversation
245,34,2021-07-19T21,Ended Conversation
96,98,2021-08-22T03,Ended Conversation
283,194,2022-03-26T08,Ended Conversation
233,92,2022-10-10T02,Ended Conversation
263,190,2023-05-13T06,Started Conversation
257,196,2023-02-16T23,Ended Conversation
155,4,2021-03-06T17,Ended Conversation
102,166,2021-03-14T14,Started Conversation
387,156,2022-08-29T07,Ended Conversation
212,10,2021-08-07T01,Ended Conversation
320,240,2022-07-07T10,Started Conversation
297,145,2023-04-24T11,Ended Conversation
90,8,2023-01-28T08,Started Conversation
329,67,2022-04-20T23,Ended Conversation
361,184,2022-01-29T09,Started Conversation
206,166,2022-01-08T06,Started Conversation
350,67,2023-06-26T21,Started Conversation
257,70,2022-06-13T19,Ended Conversation
124,57,2021-01-27T12,Ended Conversation
319,196,2022-06-30T15,Ended Conversation
263,233,2021-02-06T02,Ended Conversation
350,230,2023-03-04T16,Ended Conversation
46,156,2021-01-16T11,Started Conversation
249,80,2021-09-11T16,Started Conversation
351,164,2021-08-25T21,Started Conversation
347,159,2021-11-08T04,Ended Conversation
259,51,2021-12-20T01,Started Conversation
93,223,2023-01-24T19,Started Conversation
341,54,2022-12-25T08,Ended Conversation
348,80,2022-01-11T23,Started Conversation
34,175,2021-12-02T05,Ended Conversation
135,207,2021-07-31T03,Started Conversation
265,106,2023-04-01T18,Ended Conversation
324,88,2022-07-08T04,Started Conversation
5,103,2021-10-10T14,Ended Conversation
17,164,2023-09-08T07,Started Conversation
138,45,2023-09-10T21,Started Conversation
38,182,2023-09-08T18,Ended Conversation
219,217,2023-03-05T01,Ended Conversation
334,194,2022-03-17T22,Started Conversation
48,129,2021-12-18T08,Ended Conversation
278,49,2021-06-02T08,Started Conversation
381,62,2023-08-08T14,Ended Conversation
206,153,2023-08-11T14,Ended Conversation
331,31,2022-08-31T13,Started Conversation
260,12,2021-10-25T03,Ended Conversation
325,22,2021-11-30T21,Started Conversation
140,85,2021-03-01T11,Ended Conversation
85,203,2021-09-28T21,Started Conversation
228,37,2022-06-30T17,Ended Conversation
217,105,2021-06-15T13,Ended Conversation
374,12,2021-12-26T16,Ended Conversation
95,51,2023-03-09T03,Ended Conversation
157,117,2023-03-06T21,Started Conversation
265,19,2022-06-29T22,Started Conversation
283,210,2023-06-13T23,Started Conversation
124,93,2022-01-06T12,Ended Conversation
260,158,2022-12-31T11,Ended Conversation
381,220,2021-02-28T12,Started Conversation
325,59,2022-10-16T22,Ended Conversation
387,32,2023-06-15T20,Started Conversation
114,155,2021-07-07T16,Started Conversation
182,190,2022-01-19T14,Ended Conversation
95,92,2022-01-25T22,Ended Conversation
108,22,2022-11-14T06,Ended Conversation
268,133,2021-12-29T19,Ended Conversation
140,77,2021-08-06T12,Started Conversation
193,84,2021-04-23T13,Started Conversation
17,49,2022-10-03T20,Ended Conversation
252,203,2022-07-06T16,Ended Conversation
141,32,2022-11-14T06,Ended Conversation
2,232,2021-07-22T22,Ended Conversation
182,93,2021-08-10T19,Ended Conversation
244,75,2023-05-10T15,Started Conversation
100,19,2022-04-24T10,Ended Conversation
17,101,2023-05-05T00,Started Conversation
114,136,2023-08-15T17,Started Conversation
141,51,2021-02-19T11,Started Conversation
350,187,2021-02-25T00,Ended Conversation
357,166,2023-02-20T23,Ended Conversation
70,172,2022-08-15T04,Started Conversation
90,142,2022-03-09T19,Ended Conversation
31,101,2021-12-10T03,Ended Conversation
364,114,2022-10-11T22,Started Conversation
228,129,2021-03-20T19,Ended Conversation
240,179,2022-04-04T02,Ended Conversation
127,44,2021-04-13T11,Ended Conversation
38,66,2021-08-28T09,Ended Conversation
151,228,2022-07-29T18,Started Conversation
359,79,2021-12-15T20,Ended Conversation
49,106,2023-03-10T21,Ended Conversation
373,155,2022-09-17T13,Started Conversation
105,210,2023-04-13T03,Ended Conversation
197,187,2022-08-26T06,Started Conversation
151,169,2022-01-29T07,Started Conversation
350,230,2023-05-23T11,Started Conversation
122,70,2022-05-02T04,Ended Conversation
220,190,2021-11-07T13,Ended Conversation
261,105,2022-01-16T23,Ended Conversation
114,31,2021-12-16T13,Started Conversation
246,105,2022-09-21T00,Started Conversation
124,105,2021-11-25T16,Ended Conversation
289,237,2023-08-06T06,Started Conversation
212,172,2023-04-02T14,Started Conversation
316,216,2022-04-01T16,Ended Conversation
82,142,2021-10-01T07,Ended Conversation
70,114,2022-05-10T19,Ended Conversation
148,196,2023-04-09T05,Ended Conversation
157,216,2022-12-22T21,Ended Conversation
257,133,2022-12-15T12,Ended Conversation
143,2,2023-07-14T09,Started Conversation
283,44,2022-11-17T14,Started Conversation
67,151,2021-02-04T09,Started Conversation
211,85,2021-01-21T08,Started Conversation
366,59,2022-11-05T09,Ended Conversation
62,93,2021-12-12T11,Started Conversation
181,124,2022-02-05T16,Started Conversation
48,148,2022-11-24T11,Started Conversation
154,243,2021-04-09T03,Ended Conversation
91,153,2021-05-23T13,Started Conversation
338,48,2022-04-26T05,Started Conversation
348,14,2021-05-05T03,Ended Conversation
326,88,2021-11-14T07,Started Conversation
49,77,2021-02-06T08,Ended Conversation
257,196,2022-06-07T19,Ended Conversation
120,131,2022-04-15T23,Ended Conversation
5,164,2023-01-25T09,Started Conversation
248,207,2021-06-01T00,Started Conversation
189,175,2023-07-07T18,Ended Conversation
313,45,2023-07-20T11,Ended Conversation
61,225,2023-05-01T22,Started Conversation
326,95,2023-08-15T20,Ended Conversation
354,85,2021-06-14T04,Ended Conversation
182,172,2022-05-07T19,Ended Conversation
347,63,2021-06-28T09,Started Conversation
35,117,2021-08-28T09,Started Conversation
244,101,2021-09-24T20,Started Conversation
124,145,2021-12-05T11,Ended Conversation
249,213,2023-04-24T15,Started Conversation
259,117,2021-03-14T07,Ended Conversation
259,56,2021-09-28T23,Started Conversation
384,28,2023-03-04T03,Ended Conversation
326,54,2021-03-31T12,Ended Conversation
244,196,2021-12-24T12,Ended Conversation
230,57,2021-11-18T12,Started Conversation
357,213,2022-01-23T09,Ended Conversation
5,14,2021-11-04T18,Ended Conversation
181,95,2021-05-11T07,Ended Conversation
179,72,2021-04-09T06,Ended Conversation
292,9,2023-08-13T16,Ended Conversation
43,216,2022-12-05T14,Ended Conversation
225,172,2021-06-14T07,Started Conversation
134,151,2021-11-05T05,Ended Conversation
28,204,2023-03-05T13,Started Conversation
249,151,2022-02-11T22,Started Conversation
280,34,2022-02-06T21,Ended Conversation
228,142,2021-09-12T17,Started Conversation
366,75,2022-01-18T23,Started Conversation
91,32,2021-12-15T18,Started Conversation
257,114,2022-12-03T13,Ended Conversation
297,85,2021-04-20T13,Ended Conversation
263,236,2023-09-12T22,Ended Conversation
387,91,2022-10-05T20,Ended Conversation
157,114,2021-09-27T12,Ended Conversation
67,131,2022-04-25T06,Ended Conversation
88,175,2021-03-29T09,Started Conversation
36,170,2021-09-30T05,Started Conversation
220,27,2021-09-13T17,Started Conversation
320,63,2021-08-31T11,Started Conversation
209,13,2022-12-30T09,Ended Conversation
230,49,2021-11-04T04,Started Conversation
361,28,2021-09-19T16,Ended Conversation
280,136,2021-04-15T18,Ended Conversation
341,141,2022-12-28T23,Started Conversation
145,44,2021-02-05T09,Ended Conversation
387,8,2021-07-06T00,Ended Conversation
331,49,2021-11-04T02,Started Conversation
49,9,2021-01-20T19,Started Conversation
72,232,2023-07-02T14,Started Conversation
75,148,2021-09-06T11,Ended Conversation
300,2,2022-07-20T16,Ended Conversation
148,83,2021-04-01T19,Started Conversation
373,145,2022-12-23T01,Started Conversation
124,112,2023-01-19T19,Ended Conversation
141,45,2021-03-11T10,Ended Conversation
187,48,2021-02-02T08,Started Conversation
38,106,2021-02-01T06,Ended Conversation
106,117,2022-01-15T01,Ended Conversation
105,155,2023-09-01T10,Started Conversation
95,56,2022-04-11T07,Ended Conversation
140,226,2023-01-06T20,Started Conversation
289,45,2021-07-01T11,Ended Conversation
16,225,2023-05-25T11,Started Conversation
211,155,2022-02-14T01,Ended Conversation
140,25,2022-07-22T17,Started Conversation
300,79,2022-03-19T03,Started Conversation
49,106,2022-10-04T05,Started Conversation
249,190,2023-06-10T21,Ended Conversation
261,166,2022-07-10T10,Ended Conversation
384,187,2022-08-31T01,Started Conversation
22,155,2023-05-12T07,Started Conversation
79,80,2021-06-20T14,Ended Conversation
301,37,2021-09-28T23,Started Conversation
329,213,2022-09-21T04,Ended Conversation
93,109,2021-08-18T13,Ended Conversation
316,187,2022-12-27T12,Started Conversation
40,83,2023-06-01T10,Started Conversation
360,189,2022-08-06T13,Ended Conversation
272,225,2021-03-12T14,Ended Conversation
309,164,2022-05-20T08,Ended Conversation
154,85,2022-11-25T04,Ended Conversation
173,31,2023-04-09T03,Started Conversation
203,79,2021-12-15T12,Ended Conversation
351,142,2022-12-01T02,Ended Conversation
222,8,2021-03-24T11,Started Conversation
118,243,2022-07-25T01,Ended Conversation
56,226,2021-01-27T03,Started Conversation
131,120,2022-03-01T07,Ended Conversation
211,92,2023-01-24T09,Ended Conversation
357,109,2022-04-20T12,Started Conversation
373,62,2021-12-22T13,Ended Conversation
96,210,2021-03-29T12,Started Conversation
12,182,2021-04-22T02,Started Conversation
283,196,2023-05-06T19,Started Conversation
102,83,2021-11-07T12,Started Conversation
219,129,2022-08-11T19,Ended Conversation
55,47,2023-02-21T12,Started Conversation
12,67,2022-05-27T01,Ended Conversation
245,48,2021-12-19T18,Started Conversation
278,95,2021-12-18T17,Started Conversation
127,232,2022-03-29T20,Ended Conversation
59,133,2022-05-23T21,Ended Conversation
324,223,2021-03-09T06,Ended Conversation
23,114,2023-03-23T15,Started Conversation
241,79,2021-07-04T06,Started Conversation
181,184,2023-05-26T06,Started Conversation
2,51,2022-11-01T01,Started Conversation
95,155,2021-05-25T18,Ended Conversation
93,2,2023-03-08T03,Ended Conversation
377,14,2021-09-01T16,Ended Conversation
140,66,2023-08-05T13,Ended Conversation
270,75,2021-04-27T07,Started Conversation
293,77,2021-11-13T16,Started Conversation
377,54,2021-11-06T18,Started Conversation
268,117,2021-01-02T08,Started Conversation
237,16,2022-05-29T05,Started Conversation
108,101,2022-12-26T20,Ended Conversation
246,237,2023-07-17T19,Started Conversation
301,24,2021-08-04T15,Started Conversation
300,182,2021-05-13T10,Ended Conversation
161,164,2022-12-14T00,Ended Conversation
2,19,2021-12-21T14,Started Conversation
162,13,2022-06-09T00,Started Conversation
82,2,2022-09-09T10,Started Conversation
360,13,2022-09-27T12,Started Conversation
245,34,2021-09-23T20,Started Conversation
120,129,2022-02-16T00,Ended Conversation
207,92,2023-02-02T22,Started Conversation
146,75,2021-11-26T06,Started Conversation
197,236,2022-08-06T05,Ended Conversation
20,4,2023-03-01T00,Started Conversation
325,98,2021-07-18T06,Ended Conversation
245,207,2021-05-23T22,Ended Conversation
100,54,2023-03-03T02,Started Conversation
36,34,2023-01-12T11,Ended Conversation
293,124,2022-10-27T12,Started Conversation
93,220,2021-10-09T17,Started Conversation
378,148,2021-09-20T11,Ended Conversation
302,8,2023-02-26T21,Ended Conversation
173,62,2022-03-28T16,Ended Conversation
219,66,2021-04-08T08,Ended Conversation
316,150,2022-04-14T15,Started Conversation
278,189,2023-06-02T11,Ended Conversation
254,93,2023-06-17T23,Started Conversation
59,59,2022-01-02T13,Ended Conversation
244,47,2023-06-14T21,Ended Conversation
151,220,2023-08-25T20,Started Conversation
114,83,2021-05-15T07,Started Conversation
134,117,2021-02-13T18,Ended Conversation
155,105,2021-04-01T03,Started Conversation
198,204,2022-05-17T05,Ended Conversation
207,202,2022-02-04T13,Started Conversation
59,114,2021-04-10T10,Ended Conversation
16,10,2022-03-15T03,Ended Conversation
343,208,2021-03-08T20,Started Conversation
187,189,2021-04-21T17,Ended Conversation
151,243,2022-11-29T07,Started Conversation
173,44,2021-07-04T07,Ended Conversation
88,106,2021-05-30T04,Started Conversation
240,39,2021-06-03T16,Started Conversation
320,56,2022-11-11T15,Ended Conversation
151,37,2021-05-15T22,Started Conversation
270,84,2021-05-09T11,Started Conversation
23,47,2022-11-25T15,Started Conversation
111,16,2023-01-26T11,Ended Conversation
191,151,2021-01-19T12,Ended Conversation
252,207,2022-12-05T10,Started Conversation
329,145,2021-05-02T10,Ended Conversation
46,145,2023-02-27T01,Started Conversation
331,237,2023-03-25T13,Ended Conversation
278,4,2022-09-22T06,Ended Conversation
28,204,2023-01-30T15,Started Conversation
268,85,2021-03-13T17,Ended Conversation
8,92,2023-04-08T18,Ended Conversation
157,175,2021-03-29T14,Ended Conversation
326,238,2021-01-06T03,Started Conversation
246,204,2022-07-14T22,Ended Conversation
254,32,2022-06-21T11,Ended Conversation
141,91,2023-07-27T12,Ended Conversation
176,59,2022-12-21T14,Ended Conversation
219,210,2023-02-09T03,Ended Conversation
67,54,2021-01-30T03,Started Conversation
248,63,2022-06-09T03,Started Conversation
59,145,2021-12-13T16,Started Conversation
316,24,2022-09-09T10,Started Conversation
375,98,2021-06-23T16,Started Conversation
182,148,2021-12-15T05,Ended Conversation
347,196,2021-03-10T00,Ended Conversation
270,114,2021-11-11T07,Started Conversation
122,129,2023-06-11T03,Ended Conversation
148,28,2023-09-07T02,Started Conversation
293,178,2022-12-14T02,Ended Conversation
118,199,2023-06-07T18,Ended Conversation
370,56,2023-02-15T15,Started Conversation
43,8,2022-01-30T01,Started Conversation
233,228,2021-02-28T06,Started Conversation
219,112,2023-07-09T19,Ended Conversation
246,136,2022-10-12T05,Started Conversation
179,133,2023-06-26T16,Started Conversation
34,192,2021-08-03T18,Started Conversation
259,139,2022-12-18T16,Started Conversation
35,207,2023-07-26T13,Ended Conversation
207,202,2021-12-14T20,Started Conversation
245,189,2021-05-24T11,Started Conversation
295,85,2022-08-13T21,Started Conversation
241,175,2022-12-13T03,Ended Conversation
129,158,2023-06-27T18,Ended Conversation
307,32,2023-04-15T15,Ended Conversation
389,178,2022-02-15T15,Started Conversation
64,31,2021-02-03T15,Started Conversation
222,203,2023-01-26T15,Ended Conversation
8,156,2022-10-28T06,Ended Conversation
20,95,2021-03-27T00,Ended Conversation
249,120,2021-09-25T04,Ended Conversation
134,28,2022-01-03T23,Ended Conversation
309,39,2022-07-25T08,Started Conversation
102,226,2022-07-02T22,Started Conversation
221,228,2022-08-22T08,Ended Conversation
122,127,2021-12-31T08,Started Conversation
189,228,2021-04-29T05,Started Conversation
135,109,2022-03-05T02,Started Conversation
67,103,2022-11-16T18,Ended Conversation
202,207,2022-07-31T16,Started Conversation
206,178,2023-07-29T07,Started Conversation
43,67,2022-04-11T10,Ended Conversation
2,98,2023-09-08T20,Ended Conversation
293,166,2023-03-09T23,Started Conversation
241,184,2022-05-03T05,Ended Conversation
222,199,2021-04-27T23,Ended Conversation
49,117,2022-06-19T07,Ended Conversation
263,155,2021-09-02T04,Started Conversation
122,84,2022-05-11T13,Ended Conversation
134,169,2021-12-25T18,Started Conversation
85,112,2021-10-23T13,Ended Conversation
201,95,2023-05-20T04,Ended Conversation
28,216,2022-12-10T22,Ended Conversation
260,28,2022-05-01T12,Started Conversation
79,127,2023-06-22T21,Started Conversation
9,131,2023-07-27T07,Started Conversation
106,213,2022-01-03T23,Started Conversation
337,117,2022-04-16T00,Started Conversation
9,67,2023-02-20T22,Started Conversation
320,45,2023-04-06T05,Started Conversation
72,226,2023-07-16T12,Started Conversation
252,207,2023-08-23T10,Started Conversation
