npc_id,item_id,timestamp,value
148,15,2023-05-05T13,Taken
343,268,2022-10-22T10,Given
88,182,2021-12-05T15,Given
82,269,2021-07-09T14,Given
297,222,2022-09-26T07,Taken
217,255,2021-04-02T03,Given
82,242,2023-03-22T11,Taken
223,295,2021-06-17T13,Given
324,168,2023-04-22T02,Given
286,15,2021-11-14T21,Given
182,146,2021-06-12T01,Taken
259,279,2023-07-08T07,Given
293,289,2021-12-17T02,Given
59,301,2021-11-26T01,Given
124,82,2021-08-28T07,Given
124,275,2022-12-12T16,Given
219,245,2022-03-14T15,Given
138,242,2021-01-15T10,Taken
154,35,2021-05-20T01,Taken
277,134,2022-02-09T21,Taken
52,301,2021-04-17T07,Given
249,265,2021-07-24T01,Taken
165,144,2023-06-20T06,Given
193,27,2021-08-24T04,Taken
203,179,2023-02-20T22,Given
268,1,2022-09-27T20,Taken
214,96,2022-07-30T13,Taken
124,133,2022-09-08T17,Taken
40,141,2021-12-20T11,Given
246,163,2021-03-04T07,Taken
381,104,2021-04-10T03,Given
343,124,2023-07-28T05,Given
302,175,2023-04-26T17,Given
97,290,2023-05-28T21,Taken
173,92,2022-11-30T11,Taken
114,283,2021-02-04T08,Taken
154,234,2021-09-01T18,Taken
134,160,2022-02-21T07,Given
211,239,2021-04-25T01,Taken
114,259,2022-08-23T19,Taken
297,275,2022-12-27T06,Given
244,143,2023-08-03T20,Given
131,201,2021-04-30T11,Given
118,27,2021-01-17T14,Taken
176,219,2023-01-01T02,Given
9,283,2022-02-19T04,Taken
155,38,2021-04-13T09,Given
254,140,2022-01-27T20,Given
283,107,2022-04-30T13,Taken
359,100,2022-02-13T06,Taken
289,277,2022-01-24T15,Taken
82,285,2021-09-04T22,Given
350,59,2021-04-27T20,Taken
324,303,2021-07-20T08,Given
184,60,2022-12-30T12,Taken
105,42,2022-03-31T12,Given
228,27,2023-01-17T13,Taken
195,216,2023-06-27T03,Given
304,169,2023-03-14T20,Taken
249,208,2021-07-26T17,Given
187,4,2022-12-09T09,Taken
360,210,2021-06-16T19,Taken
173,172,2023-05-26T06,Taken
254,60,2022-10-30T22,Given
168,160,2023-05-10T18,Taken
20,21,2022-04-03T08,Taken
124,79,2021-11-22T01,Taken
111,12,2022-02-25T15,Given
272,259,2023-03-17T09,Taken
272,4,2022-07-03T11,Given
146,149,2023-05-04T09,Given
189,185,2022-05-17T19,Given
115,235,2022-11-01T11,Taken
201,66,2021-04-08T01,Taken
179,32,2021-01-17T09,Given
337,298,2023-05-13T20,Given
272,235,2021-08-26T10,Given
346,111,2022-04-16T02,Taken
316,173,2022-01-16T16,Taken
146,98,2021-02-04T12,Taken
260,272,2021-04-26T04,Given
189,34,2022-07-03T15,Taken
49,155,2021-03-14T07,Given
377,113,2021-09-11T15,Taken
292,77,2021-07-31T22,Given
263,117,2021-01-01T12,Given
286,298,2021-04-18T16,Given
100,133,2021-08-03T05,Taken
88,255,2021-08-30T08,Taken
114,29,2021-01-04T07,Given
240,71,2022-03-04T17,Taken
72,267,2022-10-09T06,Taken
246,172,2022-08-15T17,Taken
316,127,2022-12-19T09,Taken
111,37,2023-07-26T19,Given
203,259,2021-09-14T11,Given
346,213,2022-07-28T03,Given
189,25,2022-12-08T11,Given
322,124,2021-04-05T13,Taken
220,287,2021-12-03T20,Given
374,245,2022-12-28T02,Taken
373,49,2021-08-16T23,Taken
222,15,2023-08-14T20,Given
108,177,2021-06-08T20,Taken
191,175,2023-04-29T22,Taken
375,133,2021-01-25T13,Given
198,60,2021-07-13T00,Given
351,211,2021-12-29T16,Given
246,1,2021-05-22T23,Taken
368,110,2021-05-28T07,Taken
138,12,2023-05-27T04,Taken
337,51,2022-03-03T12,Given
265,58,2022-05-22T17,Given
145,169,2022-10-24T16,Taken
146,236,2021-12-22T07,Taken
228,216,2023-01-02T10,Given
384,295,2023-03-22T05,Taken
277,190,2021-10-03T13,Taken
343,283,2022-07-03T02,Given
9,195,2023-03-12T15,Given
244,268,2023-07-08T11,Taken
347,298,2022-03-17T11,Taken
157,163,2023-05-11T00,Given
114,251,2023-02-02T20,Taken
90,17,2023-04-20T23,Taken
237,74,2023-01-19T23,Given
326,56,2022-01-01T13,Taken
93,56,2021-03-07T04,Taken
389,251,2021-11-11T09,Taken
249,294,2021-10-13T09,Given
203,234,2021-02-23T11,Given
351,198,2023-08-10T05,Taken
191,86,2022-03-25T12,Given
179,207,2021-03-08T00,Given
176,98,2021-09-21T09,Taken
248,86,2021-01-30T03,Given
337,257,2022-05-31T18,Given
246,82,2021-12-04T19,Taken
277,92,2022-11-27T13,Given
370,146,2022-09-08T05,Given
106,251,2021-03-14T07,Taken
189,277,2023-03-08T13,Taken
181,277,2022-01-24T09,Taken
341,236,2022-12-09T12,Given
138,17,2021-12-15T13,Taken
8,14,2022-08-29T06,Taken
100,94,2021-04-24T00,Given
111,4,2021-05-13T21,Given
31,255,2023-05-28T01,Given
118,82,2022-06-22T00,Taken
95,50,2021-08-01T06,Given
334,295,2021-01-30T22,Taken
237,141,2021-03-25T01,Given
17,124,2022-12-11T03,Taken
302,281,2022-01-19T06,Given
329,205,2022-02-02T18,Taken
375,86,2021-01-07T12,Given
64,211,2022-04-13T21,Given
316,109,2022-02-28T06,Taken
5,111,2023-03-11T02,Taken
377,127,2022-10-25T02,Taken
134,20,2021-08-20T10,Taken
341,187,2021-09-26T03,Taken
225,251,2021-03-06T16,Given
9,195,2021-06-08T23,Given
122,103,2023-06-06T09,Taken
76,14,2023-04-15T16,Given
316,236,2022-03-03T21,Taken
288,283,2023-05-21T09,Given
76,285,2023-08-12T22,Taken
143,196,2023-05-29T04,Taken
337,51,2022-12-02T15,Given
75,98,2022-02-14T06,Given
373,257,2022-10-11T03,Taken
277,68,2023-06-21T19,Given
373,69,2021-04-22T23,Given
162,103,2023-02-20T18,Given
246,219,2021-03-25T00,Taken
108,224,2022-06-24T19,Taken
182,137,2021-01-10T13,Taken
148,251,2023-07-31T16,Given
260,278,2022-10-06T09,Taken
23,14,2021-07-16T17,Taken
26,96,2023-04-24T23,Taken
222,35,2022-12-14T12,Given
143,210,2021-02-20T14,Taken
302,8,2021-02-03T20,Given
134,211,2023-04-30T03,Given
316,101,2021-08-27T09,Taken
9,68,2021-05-15T15,Taken
237,86,2022-04-05T19,Given
374,298,2022-01-07T02,Given
106,127,2021-04-08T03,Given
95,27,2022-08-04T06,Taken
297,74,2021-12-15T08,Given
35,90,2022-09-19T15,Given
23,282,2022-08-23T02,Taken
120,282,2021-03-01T06,Taken
357,59,2022-02-17T16,Taken
198,149,2021-12-30T08,Taken
203,5,2023-02-06T23,Taken
240,190,2021-02-28T19,Taken
316,51,2022-11-05T09,Taken
331,84,2022-07-09T01,Taken
373,4,2022-11-01T14,Given
288,119,2022-02-04T02,Given
13,235,2022-06-26T11,Taken
359,168,2021-02-19T19,Given
17,111,2021-02-08T00,Taken
122,98,2021-12-24T20,Taken
88,231,2023-05-20T14,Taken
23,219,2022-02-14T10,Taken
75,45,2023-07-19T23,Taken
283,39,2023-05-18T06,Given
378,231,2021-09-13T17,Given
122,295,2022-12-06T09,Taken
154,137,2023-05-07T17,Given
381,86,2021-12-31T07,Taken
181,267,2022-03-16T04,Given
100,205,2021-03-27T08,Given
300,15,2023-08-06T07,Taken
143,290,2022-02-18T08,Given
338,190,2023-05-09T18,Taken
49,66,2021-10-07T04,Given
248,196,2022-06-18T03,Given
198,224,2023-05-06T22,Given
115,257,2021-12-26T08,Taken
141,87,2023-06-02T17,Taken
300,11,2021-09-12T00,Taken
184,58,2023-08-08T00,Taken
146,219,2022-01-28T22,Taken
384,56,2022-05-15T18,Taken
278,181,2021-07-24T13,Given
374,143,2021-01-08T00,Given
381,303,2021-12-04T22,Given
93,231,2022-03-26T12,Given
201,295,2022-02-20T13,Taken
9,165,2021-12-25T06,Taken
272,173,2021-08-10T04,Given
206,185,2021-05-13T20,Given
295,294,2022-11-13T10,Given
316,5,2021-02-18T15,Taken
154,130,2022-06-23T16,Taken
140,185,2023-04-17T05,Taken
209,172,2021-12-28T19,Taken
211,235,2021-01-17T01,Taken
278,182,2023-01-14T19,Given
162,60,2023-05-28T20,Taken
384,279,2023-02-16T22,Taken
351,199,2023-04-12T17,Given
254,117,2022-12-20T10,Taken
195,231,2021-06-08T06,Taken
55,283,2022-11-19T13,Given
20,147,2022-02-18T18,Given
220,91,2023-07-11T03,Given
346,226,2021-02-22T12,Given
214,122,2023-08-14T20,Taken
134,227,2023-01-24T08,Given
381,175,2021-05-16T02,Taken
48,177,2023-08-19T03,Given
240,190,2022-09-21T21,Taken
108,8,2023-08-22T08,Taken
148,37,2023-05-16T11,Given
338,169,2023-07-26T13,Given
207,63,2022-06-10T04,Taken
292,50,2021-08-29T08,Given
347,224,2022-06-05T09,Given
254,299,2021-09-26T17,Taken
62,196,2021-10-02T16,Taken
374,54,2023-08-04T12,Given
75,301,2023-07-18T22,Taken
95,29,2021-01-29T05,Taken
56,38,2022-02-26T01,Taken
76,249,2023-04-05T12,Taken
72,113,2023-07-16T13,Given
211,157,2021-03-27T14,Given
145,299,2023-07-06T17,Taken
225,289,2021-06-21T05,Taken
259,146,2022-02-20T15,Given
182,231,2021-04-08T15,Given
246,8,2021-08-20T03,Taken
161,149,2022-07-26T22,Given
184,109,2022-04-16T12,Given
300,25,2022-06-06T13,Taken
225,185,2021-10-16T01,Given
88,245,2022-02-03T17,Taken
102,298,2021-12-13T18,Taken
261,219,2023-04-19T16,Taken
219,110,2022-08-05T23,Given
286,257,2021-03-09T21,Given
320,38,2023-09-06T14,Taken
161,268,2021-01-25T10,Taken
307,282,2021-09-08T16,Taken
8,146,2022-07-11T20,Taken
212,54,2023-08-24T06,Taken
141,185,2023-03-19T08,Taken
171,82,2023-07-26T15,Taken
72,245,2021-03-10T01,Given
261,295,2023-03-04T05,Taken
55,247,2021-03-06T07,Given
293,222,2023-08-16T00,Given
159,133,2021-01-02T15,Taken
350,50,2023-08-23T01,Taken
82,175,2023-04-14T20,Given
220,268,2021-04-09T08,Taken
59,6,2021-02-04T07,Given
225,25,2021-11-21T14,Given
368,1,2023-03-15T02,Given
197,58,2022-08-07T16,Taken
248,260,2023-08-07T09,Given
354,42,2023-07-08T18,Given
22,165,2023-07-14T04,Given
56,140,2022-01-13T11,Taken
320,222,2022-09-12T01,Taken
241,263,2022-10-14T01,Given
325,54,2022-02-23T13,Taken
237,119,2022-01-14T07,Taken
95,4,2021-08-21T01,Given
384,152,2023-05-25T11,Taken
341,45,2023-04-01T10,Taken
2,63,2021-02-23T20,Given
235,9,2022-07-28T07,Taken
80,88,2021-06-10T13,Given
297,269,2022-12-28T04,Taken
263,252,2022-10-24T21,Taken
275,160,2023-07-20T16,Taken
140,252,2021-08-03T23,Taken
245,198,2021-10-05T04,Given
124,260,2023-05-16T21,Taken
67,173,2021-07-24T06,Given
300,265,2022-04-28T03,Taken
292,117,2021-02-19T09,Taken
230,168,2022-10-23T19,Taken
375,42,2023-01-09T22,Given
31,298,2023-02-18T13,Taken
179,222,2022-11-20T21,Given
259,84,2023-06-21T02,Taken
161,213,2021-07-15T02,Given
127,207,2021-12-21T15,Taken
307,169,2022-10-14T20,Given
209,211,2022-03-29T22,Given
5,165,2023-05-19T06,Taken
102,110,2023-01-13T11,Given
40,69,2021-12-18T07,Taken
187,152,2021-08-22T19,Given
378,245,2022-10-12T03,Taken
16,251,2021-08-26T21,Given
102,122,2022-07-08T14,Taken
102,96,2022-11-17T15,Taken
182,236,2022-06-26T03,Taken
230,275,2023-04-19T05,Taken
40,227,2021-12-29T07,Given
209,17,2022-10-27T19,Taken
249,298,2022-02-09T10,Taken
31,279,2023-07-08T21,Taken
326,187,2022-04-05T05,Taken
235,165,2022-08-31T07,Taken
182,298,2022-05-30T16,Taken
197,29,2023-04-16T06,Given
118,210,2023-09-06T10,Taken
145,296,2021-12-25T09,Given
155,255,2021-07-21T16,Given
319,282,2021-09-06T17,Given
46,285,2022-09-07T10,Taken
173,39,2022-05-18T06,Given
34,32,2022-04-10T23,Given
134,107,2023-05-30T20,Given
248,143,2021-07-22T19,Taken
13,277,2022-10-02T14,Given
148,179,2021-12-21T02,Taken
31,283,2022-12-31T20,Taken
195,56,2023-06-12T18,Given
221,204,2021-10-11T05,Taken
320,115,2022-01-09T23,Taken
277,190,2022-01-05T18,Taken
346,289,2022-08-06T21,Taken
307,110,2022-01-17T19,Taken
80,165,2021-10-06T10,Given
13,123,2021-04-10T08,Given
240,227,2021-04-24T10,Given
34,59,2022-06-10T09,Taken
2,61,2022-11-18T09,Given
384,227,2023-03-08T16,Given
97,182,2022-04-26T01,Taken
108,175,2023-07-08T11,Taken
17,58,2023-01-22T06,Given
331,25,2021-05-07T23,Taken
248,211,2021-12-06T00,Given
289,107,2021-11-24T14,Given
275,104,2023-05-17T09,Taken
90,32,2023-08-14T22,Given
350,63,2022-09-24T20,Given
244,113,2021-07-26T06,Taken
88,35,2022-05-10T01,Given
222,196,2022-03-01T10,Taken
378,295,2023-06-15T16,Taken
357,86,2022-12-14T15,Given
304,115,2022-08-21T10,Taken
148,144,2022-12-20T16,Given
240,75,2022-12-26T06,Given
244,144,2022-06-01T22,Given
40,181,2022-03-13T17,Taken
235,210,2021-01-11T06,Given
357,152,2023-09-03T13,Taken
322,124,2023-07-22T02,Taken
300,276,2021-10-11T17,Given
240,42,2021-04-29T18,Taken
85,172,2022-12-16T14,Taken
381,205,2022-03-08T01,Given
351,146,2021-05-13T19,Taken
292,295,2023-05-23T15,Given
16,77,2023-04-29T15,Taken
370,190,2022-05-29T08,Taken
206,58,2022-06-01T14,Taken
297,277,2022-02-25T07,Taken
143,219,2022-01-02T22,Taken
176,207,2021-08-18T03,Given
384,155,2021-03-22T10,Taken
260,50,2021-03-08T10,Taken
364,133,2022-11-24T02,Taken
79,75,2021-03-29T01,Given
221,71,2021-08-21T09,Given
91,12,2023-03-07T16,Taken
207,58,2021-05-24T20,Taken
212,104,2022-03-05T21,Given
38,92,2022-04-12T19,Given
91,96,2021-08-27T13,Given
347,141,2021-12-29T10,Given
307,29,2022-06-16T13,Taken
244,56,2022-11-10T10,Given
187,204,2023-05-04T11,Given
320,167,2021-01-12T06,Taken
182,35,2022-03-23T08,Taken
187,282,2021-03-07T17,Taken
127,213,2021-02-20T16,Taken
354,175,2022-02-14T17,Given
115,25,2023-02-16T15,Given
100,14,2023-02-12T09,Taken
261,152,2021-01-28T09,Given
46,173,2022-08-02T13,Given
206,126,2021-03-11T20,Taken
245,294,2023-07-08T20,Taken
59,228,2023-05-27T18,Given
370,8,2022-04-03T21,Taken
193,193,2022-03-25T10,Taken
75,190,2021-02-02T23,Given
168,100,2021-08-22T16,Given
161,282,2022-05-18T04,Given
100,293,2022-06-05T11,Given
193,216,2022-08-14T10,Given
23,193,2022-07-19T00,Taken
82,98,2021-01-31T14,Given
67,61,2023-01-15T19,Taken
378,70,2021-06-27T00,Taken
79,59,2023-02-27T02,Given
134,141,2021-02-09T14,Taken
219,199,2021-03-01T08,Taken
55,294,2022-08-08T02,Taken
368,198,2021-09-03T17,Given
387,17,2021-08-18T15,Given
145,301,2023-07-17T00,Taken
5,1,2021-06-16T20,Taken
233,71,2021-01-28T14,Taken
55,49,2022-02-06T20,Taken
67,54,2021-01-01T02,Given
207,11,2022-12-05T12,Taken
88,77,2023-01-30T13,Given
56,119,2023-08-17T12,Taken
146,278,2021-12-04T12,Given
348,149,2021-03-13T15,Given
40,285,2022-10-08T11,Given
244,59,2021-02-03T14,Given
76,29,2023-08-30T19,Taken
75,20,2022-07-12T00,Taken
114,204,2023-09-12T12,Taken
131,82,2023-05-14T09,Given
207,29,2021-11-10T12,Taken
223,211,2021-03-27T23,Given
357,100,2023-08-07T20,Taken
377,275,2021-04-28T09,Given
162,205,2021-05-17T23,Taken
230,63,2021-02-23T03,Given
122,227,2022-06-08T23,Taken
312,87,2022-11-26T19,Given
387,58,2022-03-28T04,Given
301,74,2022-10-13T20,Taken
211,259,2023-08-28T11,Taken
91,137,2023-01-24T10,Taken
151,299,2022-06-15T18,Given
230,29,2022-01-20T14,Given
90,173,2022-03-06T13,Given
151,168,2023-04-26T20,Taken
61,6,2021-05-01T14,Taken
34,8,2021-09-03T19,Taken
16,6,2023-03-29T07,Taken
168,74,2021-12-05T21,Given
191,231,2022-04-23T18,Taken
220,109,2022-10-04T08,Taken
375,79,2021-04-05T14,Taken
214,70,2021-04-24T03,Given
85,234,2023-04-28T15,Taken
237,257,2023-01-18T08,Given
124,265,2023-03-04T11,Given
64,260,2021-05-27T21,Given
55,201,2023-04-14T12,Given
56,71,2023-02-01T05,Given
368,130,2022-01-22T10,Taken
49,124,2023-07-19T12,Given
124,54,2021-07-23T05,Given
295,113,2021-03-03T02,Taken
70,71,2021-03-06T16,Given
193,287,2021-12-01T19,Given
209,236,2021-10-02T10,Given
118,263,2022-09-17T22,Taken
313,48,2023-07-20T00,Given
293,96,2021-01-27T07,Given
13,181,2022-09-11T01,Given
48,181,2021-06-10T01,Taken
370,169,2022-02-13T06,Given
97,235,2022-07-12T23,Given
326,175,2023-09-05T11,Taken
184,259,2022-05-31T11,Given
324,277,2023-05-26T22,Taken
223,50,2021-09-08T09,Given
377,133,2022-03-26T20,Taken
159,242,2021-08-31T05,Taken
268,91,2022-06-06T03,Taken
106,285,2022-06-06T00,Taken
297,34,2023-08-13T16,Taken
307,113,2021-07-21T05,Taken
331,69,2021-06-23T08,Taken
283,25,2023-07-26T10,Given
13,199,2022-12-10T19,Given
343,245,2021-10-27T07,Given
254,109,2023-01-05T05,Taken
90,252,2021-01-23T02,Given
302,185,2023-03-01T00,Given
263,255,2023-04-30T03,Taken
17,205,2023-08-09T05,Taken
35,245,2021-05-17T11,Taken
203,123,2021-02-20T16,Taken
361,201,2023-05-13T08,Given
197,299,2021-12-16T00,Given
70,294,2021-11-04T13,Taken
343,17,2022-01-04T00,Taken
222,103,2022-09-17T12,Taken
127,204,2023-06-19T21,Given
105,59,2021-08-10T01,Given
146,175,2021-11-20T12,Taken
151,8,2023-04-05T19,Given
254,100,2021-11-29T14,Given
70,235,2023-01-24T06,Taken
161,110,2021-09-06T19,Given
161,15,2022-07-29T16,Given
260,224,2022-01-14T02,Given
373,234,2022-11-04T11,Taken
252,267,2023-04-23T17,Given
387,236,2023-07-08T13,Taken
237,211,2021-06-27T00,Given
211,71,2022-07-14T12,Taken
173,239,2021-07-29T09,Taken
202,143,2023-03-22T19,Given
96,163,2023-08-21T12,Given
212,91,2022-07-19T12,Taken
237,60,2023-02-08T00,Given
326,282,2021-09-01T21,Given
106,88,2023-04-07T06,Given
173,163,2021-09-05T01,Taken
347,204,2021-12-27T08,Taken
135,265,2023-07-15T18,Taken
289,8,2021-08-24T19,Taken
301,172,2022-07-17T20,Given
40,294,2022-07-30T15,Taken
49,201,2022-07-24T06,Taken
5,58,2021-06-10T11,Given
326,224,2021-03-12T17,Given
118,51,2023-07-26T19,Taken
159,185,2021-02-24T05,Given
34,127,2022-12-03T13,Given
49,88,2023-09-13T18,Given
268,235,2021-08-07T12,Taken
302,160,2021-09-20T17,Given
105,126,2022-04-06T08,Taken
261,219,2022-08-04T02,Given
145,94,2022-10-02T00,Given
155,60,2021-11-30T14,Taken
134,14,2021-10-03T20,Taken
233,175,2021-10-23T18,Taken
122,294,2022-04-14T22,Given
354,185,2023-05-10T20,Given
237,29,2023-07-03T08,Given
16,196,2023-08-08T23,Taken
55,34,2021-03-21T00,Given
146,54,2021-08-18T23,Given
85,298,2021-02-28T13,Taken
370,199,2023-09-11T21,Given
304,190,2023-06-10T22,Taken
348,177,2023-02-25T19,Given
100,48,2021-10-14T21,Taken
261,32,2021-02-08T04,Taken
171,87,2023-02-25T01,Taken
2,98,2022-01-18T02,Given
23,157,2023-06-12T13,Given
346,32,2021-12-08T18,Taken
146,5,2021-02-04T17,Given
184,9,2023-08-02T21,Given
176,17,2021-11-01T12,Given
48,227,2021-08-07T10,Given
182,213,2022-10-26T16,Taken
346,228,2022-09-07T16,Given
131,123,2023-01-10T13,Given
265,5,2021-09-21T05,Taken
176,251,2022-12-10T13,Taken
201,74,2023-07-02T13,Given
295,282,2021-05-06T20,Given
56,134,2022-09-13T20,Given
301,74,2021-01-31T11,Taken
207,226,2023-06-16T20,Given
302,141,2022-09-15T15,Given
375,169,2021-03-14T10,Given
202,213,2022-05-03T15,Taken
34,182,2021-01-21T01,Taken
5,79,2022-10-24T16,Taken
214,211,2023-02-16T19,Taken
341,211,2023-06-05T21,Taken
331,146,2023-05-03T03,Taken
100,228,2023-06-15T09,Given
124,163,2022-12-14T06,Given
202,187,2022-02-17T14,Taken
309,190,2022-04-22T18,Given
331,260,2023-03-28T15,Given
259,251,2022-11-14T22,Taken
49,110,2022-12-09T07,Given
36,140,2022-12-20T04,Given
195,144,2021-10-04T06,Given
62,109,2021-11-23T13,Given
300,51,2021-06-28T19,Given
212,5,2022-12-08T14,Taken
181,20,2022-08-20T06,Given
301,182,2021-10-20T10,Given
370,245,2021-04-25T05,Taken
72,278,2021-06-23T03,Given
221,172,2021-06-23T03,Given
191,9,2023-06-20T21,Taken
16,137,2023-04-19T07,Taken
246,14,2021-07-13T05,Given
111,39,2023-07-12T22,Given
97,51,2023-02-06T07,Taken
268,39,2022-12-15T08,Taken
61,126,2023-03-25T14,Given
389,79,2023-07-18T07,Given
329,228,2023-03-05T22,Taken
249,1,2022-06-02T14,Taken
80,75,2021-09-08T08,Taken
260,61,2022-11-05T11,Taken
187,51,2021-02-20T06,Taken
301,276,2023-04-14T19,Taken
304,90,2021-10-13T06,Taken
207,224,2021-01-07T02,Taken
40,299,2021-04-20T01,Taken
138,103,2022-08-04T15,Taken
82,17,2022-12-18T01,Taken
171,140,2022-05-03T13,Taken
38,263,2023-04-07T14,Given
270,50,2022-06-17T12,Taken
322,192,2023-05-21T10,Given
106,185,2022-09-15T09,Given
295,208,2023-06-01T10,Taken
348,140,2023-03-26T20,Taken
286,49,2022-03-22T14,Given
320,192,2022-11-03T01,Given
219,285,2021-07-09T17,Given
23,113,2022-08-19T00,Taken
307,293,2022-10-07T14,Taken
366,283,2021-06-19T05,Taken
90,107,2022-08-26T13,Taken
270,134,2022-03-03T03,Given
43,101,2021-08-16T10,Taken
36,190,2023-06-29T23,Given
97,275,2022-03-03T01,Given
286,210,2023-07-17T01,Taken
5,196,2023-01-13T11,Taken
235,24,2022-08-06T02,Given
387,231,2022-10-13T13,Taken
102,227,2022-01-26T16,Taken
246,231,2022-07-02T04,Given
292,90,2023-05-28T23,Given
72,249,2022-07-10T06,Given
191,173,2021-01-16T05,Taken
23,50,2022-03-12T05,Taken
313,79,2023-01-30T17,Given
124,255,2022-04-08T20,Taken
252,110,2022-03-24T01,Taken
148,285,2023-02-06T05,Taken
249,35,2022-01-17T15,Given
197,140,2022-06-21T01,Taken
143,68,2023-04-18T22,Taken
108,9,2022-05-25T08,Taken
297,134,2021-11-05T21,Taken
214,227,2021-12-09T17,Taken
389,147,2023-05-12T14,Taken
197,32,2022-07-04T07,Taken
240,195,2021-10-11T05,Given
368,226,2022-06-02T16,Taken
286,107,2022-03-02T02,Taken
138,267,2023-09-02T07,Given
102,61,2022-04-01T20,Taken
221,75,2023-05-07T15,Given
91,45,2022-05-30T03,Given
22,185,2022-10-15T19,Given
312,90,2021-12-01T07,Taken
326,205,2021-01-17T21,Given
184,113,2023-07-05T04,Taken
252,123,2021-01-04T19,Taken
259,181,2021-06-01T04,Taken
56,90,2022-05-30T21,Taken
67,107,2022-09-01T13,Taken
319,20,2023-01-19T02,Taken
307,71,2023-02-09T16,Given
319,263,2023-06-04T04,Taken
280,257,2021-02-07T03,Taken
182,8,2023-06-08T13,Given
377,269,2021-10-14T23,Given
93,192,2022-05-16T10,Given
115,296,2023-04-08T11,Given
76,172,2021-07-26T00,Given
270,152,2021-12-17T19,Given
159,275,2021-08-17T16,Given
272,295,2022-05-14T16,Taken
359,144,2021-03-18T13,Given
212,181,2022-08-20T11,Given
143,127,2021-04-13T22,Given
209,213,2022-05-01T19,Taken
168,179,2021-07-05T19,Given
159,37,2022-02-09T18,Taken
244,133,2021-11-17T18,Given
189,45,2022-02-25T15,Given
316,70,2021-08-20T09,Given
162,251,2022-05-11T17,Given
248,279,2021-10-08T03,Taken
360,263,2022-04-09T02,Taken
295,147,2022-10-21T08,Given
52,4,2023-04-03T16,Taken
118,179,2022-06-28T13,Given
377,96,2021-08-24T01,Given
230,137,2023-04-28T20,Taken
275,74,2021-04-10T05,Given
230,277,2022-11-22T20,Taken
59,38,2023-05-02T13,Taken
263,5,2021-11-10T01,Taken
61,275,2022-07-07T12,Given
354,27,2023-01-08T07,Given
148,143,2021-11-04T16,Given
173,143,2021-01-18T06,Taken
257,113,2022-12-29T02,Taken
148,275,2021-09-15T11,Taken
181,4,2022-07-12T04,Taken
300,198,2021-01-24T00,Taken
329,127,2021-01-17T04,Given
2,123,2022-03-15T08,Given
254,267,2021-10-07T02,Given
100,260,2022-11-16T05,Given
115,77,2021-11-07T16,Given
64,79,2022-01-24T22,Given
129,17,2021-03-20T02,Given
347,163,2023-01-17T09,Given
337,213,2023-03-07T13,Taken
366,175,2022-06-11T23,Given
286,181,2022-09-12T05,Given
211,144,2021-04-15T17,Taken
184,17,2022-06-23T07,Given
354,98,2023-04-27T11,Taken
302,193,2021-11-11T12,Taken
360,208,2022-01-14T16,Taken
217,303,2021-05-23T05,Given
114,32,2023-07-23T15,Taken
375,235,2022-02-21T05,Taken
349,227,2021-04-14T21,Given
375,63,2021-09-02T17,Taken
9,283,2021-09-27T21,Given
351,86,2021-01-27T03,Given
5,29,2023-01-10T14,Taken
157,70,2021-09-05T12,Given
302,293,2021-04-18T21,Given
326,168,2021-03-14T10,Given
212,110,2022-03-25T19,Given
249,144,2021-07-31T03,Given
326,79,2021-10-12T14,Taken
114,98,2022-11-15T17,Given
67,234,2022-02-17T18,Given
181,137,2023-08-03T03,Given
263,247,2022-05-03T23,Given
49,190,2021-09-17T21,Taken
157,177,2022-01-28T20,Taken
361,54,2023-01-16T08,Given
36,213,2021-06-16T11,Taken
338,111,2021-10-15T10,Taken
241,117,2023-06-29T13,Taken
237,15,2021-12-11T05,Given
