npc_id,quest_id,timestamp,value
8,155,2022-04-11T21,Completed Quest
83,208,2022-03-27T22,Gave Quest
35,282,2022-01-08T18,Gave Quest
173,131,2022-04-25T10,Completed Quest
44,9,2021-07-20T05,Completed Quest
149,321,2021-05-03T07,Gave Quest
146,256,2023-05-19T02,Completed Quest
94,161,2021-05-28T00,Gave Quest
182,217,2021-04-21T08,Completed Quest
121,131,2023-08-19T21,Gave Quest
161,174,2022-12-05T07,Completed Quest
42,194,2022-12-30T08,Gave Quest
93,305,2022-11-29T07,Completed Quest
49,129,2022-04-24T15,Completed Quest
93,254,2021-08-17T03,Gave Quest
110,309,2023-05-21T03,Gave Quest
80,202,2021-11-08T20,Completed Quest
87,339,2022-01-10T17,Gave Quest
102,324,2023-02-19T00,Gave Quest
38,238,2022-06-07T12,Gave Quest
173,191,2022-09-07T05,Completed Quest
168,15,2021-04-03T06,Completed Quest
115,189,2022-09-01T20,Completed Quest
60,285,2022-06-05T10,Gave Quest
47,102,2021-11-13T23,Gave Quest
149,155,2021-12-20T07,Gave Quest
146,126,2021-02-07T01,Gave Quest
60,264,2023-04-11T00,Gave Quest
104,316,2023-06-15T12,Completed Quest
144,294,2021-06-04T19,Gave Quest
46,68,2021-02-28T05,Completed Quest
7,179,2022-05-15T10,Gave Quest
106,228,2022-09-24T02,Gave Quest
66,170,2023-08-29T01,Gave Quest
167,145,2021-01-14T01,Completed Quest
93,231,2021-10-13T14,Gave Quest
90,53,2021-06-30T03,Gave Quest
102,58,2021-10-09T06,Gave Quest
21,249,2023-04-09T14,Gave Quest
179,173,2022-06-22T20,Completed Quest
159,334,2023-02-03T09,Gave Quest
159,284,2022-10-04T03,Gave Quest
156,62,2022-12-19T19,Completed Quest
172,77,2021-09-27T04,Completed Quest
182,86,2021-09-15T07,Gave Quest
11,77,2022-09-10T18,Completed Quest
120,260,2022-11-01T04,Gave Quest
64,231,2021-11-28T09,Gave Quest
54,159,2023-01-17T06,Gave Quest
106,312,2023-09-04T00,Gave Quest
148,264,2021-01-05T22,Gave Quest
110,256,2021-06-05T04,Completed Quest
48,15,2021-11-26T01,Gave Quest
7,173,2022-04-18T03,Completed Quest
66,194,2021-02-01T14,Gave Quest
7,173,2021-12-15T07,Completed Quest
93,105,2021-10-24T18,Gave Quest
87,213,2023-01-19T02,Gave Quest
77,339,2023-03-31T09,Completed Quest
18,83,2023-04-08T19,Completed Quest
79,56,2021-05-01T08,Gave Quest
87,131,2023-03-24T07,Completed Quest
61,305,2021-05-03T17,Gave Quest
15,99,2021-03-17T19,Gave Quest
119,324,2021-06-11T08,Gave Quest
91,297,2022-01-18T09,Gave Quest
92,254,2022-10-03T04,Completed Quest
184,58,2023-04-11T01,Gave Quest
93,142,2022-01-14T23,Completed Quest
92,121,2022-07-24T01,Completed Quest
49,274,2021-02-19T06,Gave Quest
4,65,2021-09-23T01,Gave Quest
182,170,2022-03-12T02,Completed Quest
29,168,2022-01-27T20,Gave Quest
80,155,2021-02-19T03,Gave Quest
141,82,2022-06-30T04,Completed Quest
184,173,2021-07-06T11,Completed Quest
52,68,2023-09-04T17,Completed Quest
85,77,2022-06-09T08,Completed Quest
188,143,2022-07-01T05,Completed Quest
38,327,2023-05-20T15,Gave Quest
132,20,2023-08-12T23,Gave Quest
32,105,2021-11-21T15,Completed Quest
54,264,2023-01-19T18,Completed Quest
184,245,2021-07-13T22,Gave Quest
94,100,2021-05-04T20,Gave Quest
155,349,2022-03-31T10,Completed Quest
182,324,2021-08-02T03,Gave Quest
110,222,2022-02-27T17,Completed Quest
27,346,2022-03-31T23,Completed Quest
44,84,2023-01-23T02,Gave Quest
106,256,2023-07-29T23,Completed Quest
167,68,2022-04-27T03,Completed Quest
173,206,2022-09-24T03,Completed Quest
126,136,2021-01-17T18,Completed Quest
96,109,2021-04-28T19,Completed Quest
138,256,2021-04-19T20,Gave Quest
141,79,2021-10-09T20,Completed Quest
168,283,2023-06-30T13,Gave Quest
28,77,2022-03-14T16,Gave Quest
92,196,2023-07-27T02,Completed Quest
191,125,2021-05-24T03,Completed Quest
123,56,2021-02-06T17,Gave Quest
167,16,2023-08-26T17,Completed Quest
75,334,2022-07-20T12,Gave Quest
49,177,2022-12-29T01,Completed Quest
120,105,2023-09-06T20,Completed Quest
144,143,2023-08-26T18,Gave Quest
167,300,2021-12-23T20,Completed Quest
152,3,2023-08-19T09,Gave Quest
187,339,2022-11-08T09,Gave Quest
82,48,2021-04-03T00,Gave Quest
42,301,2023-06-17T18,Completed Quest
44,285,2021-10-20T17,Gave Quest
168,199,2021-11-26T16,Completed Quest
97,168,2021-03-06T21,Gave Quest
2,284,2021-07-22T22,Gave Quest
161,165,2021-08-01T13,Gave Quest
47,327,2021-11-28T20,Completed Quest
30,211,2021-08-18T18,Completed Quest
27,303,2023-04-05T21,Completed Quest
85,238,2021-05-14T11,Gave Quest
119,245,2023-03-28T13,Gave Quest
92,291,2021-12-27T10,Gave Quest
120,86,2021-07-27T05,Completed Quest
156,124,2021-04-17T23,Gave Quest
144,258,2022-03-12T11,Gave Quest
54,145,2022-09-27T16,Gave Quest
102,100,2023-03-27T01,Completed Quest
106,9,2022-02-27T15,Completed Quest
30,224,2021-08-04T09,Completed Quest
152,196,2021-04-17T00,Completed Quest
188,79,2021-09-21T13,Gave Quest
56,305,2021-07-03T23,Completed Quest
46,284,2021-12-29T22,Gave Quest
113,346,2022-10-21T20,Completed Quest
106,333,2023-03-22T11,Gave Quest
69,283,2021-03-08T13,Gave Quest
179,116,2022-07-12T11,Gave Quest
11,129,2022-12-14T09,Gave Quest
15,168,2023-03-30T01,Completed Quest
159,82,2021-10-13T19,Gave Quest
94,254,2021-09-24T15,Gave Quest
188,204,2021-02-04T15,Completed Quest
52,82,2021-10-31T18,Gave Quest
56,121,2021-12-29T16,Gave Quest
146,315,2023-08-07T19,Completed Quest
82,222,2022-09-06T17,Gave Quest
85,264,2021-06-23T09,Completed Quest
18,343,2022-11-29T15,Completed Quest
171,322,2021-12-17T16,Gave Quest
58,322,2022-12-07T17,Gave Quest
21,116,2023-06-24T17,Completed Quest
7,303,2022-04-15T20,Completed Quest
54,151,2022-11-18T09,Gave Quest
100,321,2021-03-30T08,Completed Quest
25,271,2021-08-15T22,Gave Quest
64,170,2022-11-10T18,Gave Quest
80,284,2021-11-07T18,Gave Quest
188,23,2021-05-27T20,Completed Quest
119,5,2021-11-09T03,Completed Quest
129,179,2022-09-25T14,Gave Quest
27,300,2022-03-19T06,Gave Quest
123,173,2022-04-25T15,Completed Quest
58,167,2023-07-09T20,Gave Quest
141,23,2023-06-24T08,Gave Quest
91,142,2022-04-20T05,Completed Quest
90,151,2021-06-13T08,Gave Quest
29,277,2022-09-18T20,Gave Quest
110,309,2022-03-03T19,Completed Quest
97,222,2022-08-03T07,Gave Quest
190,77,2021-06-16T13,Gave Quest
64,29,2021-06-16T04,Completed Quest
146,278,2022-09-05T20,Completed Quest
118,278,2022-02-20T19,Gave Quest
4,142,2022-12-11T03,Gave Quest
123,315,2021-10-04T02,Completed Quest
56,191,2023-08-03T17,Gave Quest
30,87,2021-02-27T22,Gave Quest
129,199,2021-08-10T07,Gave Quest
80,202,2021-04-02T08,Completed Quest
110,83,2021-12-31T22,Completed Quest
135,211,2023-06-10T04,Completed Quest
138,105,2021-02-10T11,Completed Quest
102,85,2023-08-01T10,Completed Quest
102,83,2021-01-30T19,Gave Quest
188,322,2021-05-05T19,Gave Quest
4,204,2023-03-15T23,Completed Quest
148,143,2021-11-28T18,Completed Quest
172,116,2021-10-31T19,Gave Quest
11,277,2023-06-22T19,Completed Quest
27,318,2023-04-19T04,Completed Quest
144,324,2022-02-16T00,Completed Quest
2,147,2023-07-30T00,Completed Quest
126,249,2021-03-03T12,Completed Quest
126,109,2021-04-28T04,Completed Quest
8,71,2022-05-04T20,Gave Quest
129,51,2022-10-20T20,Gave Quest
97,93,2021-02-16T15,Completed Quest
40,179,2023-01-20T13,Gave Quest
25,321,2023-05-09T05,Completed Quest
21,333,2022-07-24T09,Completed Quest
47,96,2021-05-04T17,Gave Quest
11,173,2023-03-22T02,Completed Quest
115,48,2022-02-12T05,Gave Quest
167,333,2021-04-23T02,Completed Quest
172,236,2021-06-21T08,Completed Quest
107,206,2022-04-05T01,Completed Quest
172,228,2022-07-31T01,Gave Quest
168,90,2023-01-03T21,Completed Quest
54,86,2021-01-08T01,Completed Quest
66,242,2023-05-30T06,Gave Quest
118,213,2023-09-08T00,Completed Quest
48,208,2022-06-25T17,Gave Quest
36,318,2022-12-20T04,Completed Quest
121,77,2022-01-25T12,Completed Quest
182,252,2021-06-10T09,Completed Quest
96,100,2021-09-08T16,Gave Quest
38,161,2022-02-19T03,Completed Quest
141,159,2022-01-10T23,Gave Quest
75,38,2021-11-12T03,Gave Quest
32,59,2021-04-05T06,Completed Quest
148,236,2022-07-03T14,Completed Quest
49,167,2021-12-04T04,Gave Quest
182,38,2023-01-30T13,Gave Quest
113,208,2022-01-26T10,Completed Quest
171,224,2022-09-06T22,Gave Quest
66,77,2022-04-03T20,Completed Quest
132,62,2022-05-13T07,Completed Quest
29,125,2021-07-07T02,Gave Quest
179,315,2022-12-01T04,Completed Quest
100,256,2021-10-01T09,Gave Quest
91,245,2023-04-01T05,Completed Quest
172,43,2022-06-10T15,Gave Quest
121,300,2022-05-04T10,Gave Quest
132,300,2022-04-26T13,Gave Quest
161,74,2023-07-13T14,Completed Quest
191,261,2021-04-01T15,Gave Quest
107,68,2023-01-12T15,Gave Quest
61,5,2022-08-03T15,Completed Quest
182,159,2021-11-11T03,Gave Quest
97,324,2023-07-04T14,Gave Quest
93,31,2022-07-28T11,Gave Quest
135,116,2023-04-28T03,Completed Quest
115,92,2021-06-08T11,Completed Quest
22,93,2023-04-12T04,Gave Quest
135,282,2023-02-14T13,Gave Quest
149,202,2021-02-15T21,Gave Quest
115,241,2021-07-14T12,Completed Quest
83,161,2023-09-05T15,Completed Quest
182,31,2022-08-24T09,Gave Quest
72,177,2021-10-11T08,Completed Quest
83,349,2021-09-22T19,Completed Quest
85,191,2022-08-22T02,Gave Quest
42,180,2023-09-11T22,Gave Quest
93,202,2023-01-09T08,Completed Quest
138,162,2022-03-13T07,Gave Quest
96,279,2023-06-25T17,Completed Quest
49,46,2021-12-20T22,Completed Quest
36,315,2023-06-16T19,Gave Quest
123,303,2022-03-25T04,Completed Quest
129,271,2021-11-21T13,Completed Quest
141,84,2023-08-27T17,Gave Quest
175,71,2021-04-07T02,Gave Quest
104,43,2022-05-04T21,Completed Quest
18,23,2021-05-29T07,Gave Quest
83,305,2022-09-15T09,Completed Quest
18,284,2021-09-25T15,Completed Quest
175,318,2021-10-22T05,Completed Quest
11,204,2022-11-26T07,Completed Quest
129,74,2023-05-07T10,Completed Quest
121,340,2021-01-26T19,Gave Quest
38,114,2022-05-22T03,Gave Quest
100,307,2022-04-22T08,Completed Quest
47,322,2021-09-01T10,Gave Quest
46,87,2021-06-21T21,Gave Quest
11,305,2021-10-17T03,Gave Quest
167,71,2023-01-25T23,Gave Quest
190,173,2021-11-12T07,Completed Quest
79,35,2021-03-10T01,Gave Quest
54,238,2023-09-02T00,Completed Quest
113,167,2021-03-20T00,Gave Quest
179,236,2021-06-17T01,Gave Quest
120,346,2021-02-25T11,Gave Quest
91,211,2022-09-09T23,Gave Quest
123,271,2022-12-18T04,Gave Quest
61,343,2023-06-22T11,Gave Quest
69,196,2022-11-27T23,Gave Quest
36,260,2023-03-15T03,Gave Quest
179,157,2022-04-16T05,Gave Quest
155,189,2021-03-04T01,Gave Quest
79,349,2023-08-04T01,Completed Quest
44,133,2023-03-14T17,Completed Quest
8,291,2023-05-25T14,Gave Quest
172,44,2022-03-12T06,Gave Quest
66,109,2023-03-25T16,Completed Quest
58,177,2021-01-27T10,Gave Quest
135,312,2022-01-01T15,Gave Quest
94,109,2022-09-26T11,Gave Quest
7,343,2022-01-25T05,Gave Quest
97,105,2023-06-03T01,Gave Quest
8,44,2022-12-03T07,Gave Quest
106,268,2023-02-24T22,Completed Quest
107,334,2022-09-21T22,Gave Quest
104,327,2021-08-06T16,Completed Quest
137,105,2023-08-18T09,Completed Quest
56,92,2023-07-25T08,Completed Quest
47,322,2023-08-19T15,Completed Quest
118,179,2021-05-29T20,Completed Quest
97,85,2022-07-13T07,Completed Quest
155,222,2023-03-16T05,Gave Quest
11,333,2021-07-11T23,Gave Quest
56,186,2021-12-15T03,Completed Quest
30,264,2021-10-23T12,Gave Quest
21,261,2022-05-13T00,Gave Quest
28,277,2021-07-28T01,Completed Quest
176,236,2023-08-24T00,Completed Quest
129,204,2022-06-24T21,Gave Quest
36,144,2023-01-31T18,Completed Quest
168,83,2021-08-30T18,Gave Quest
149,82,2023-01-12T09,Gave Quest
38,339,2023-02-09T09,Completed Quest
25,84,2021-03-23T12,Completed Quest
102,210,2021-12-22T05,Gave Quest
18,245,2023-09-03T01,Gave Quest
52,99,2022-08-24T23,Gave Quest
182,234,2022-01-08T06,Gave Quest
49,252,2021-11-11T00,Gave Quest
104,157,2021-01-14T02,Gave Quest
184,217,2021-01-25T09,Gave Quest
159,31,2022-11-02T04,Completed Quest
49,186,2022-08-13T17,Gave Quest
21,300,2022-11-04T05,Completed Quest
56,114,2021-06-03T15,Completed Quest
97,58,2022-11-11T06,Gave Quest
44,62,2022-08-15T20,Completed Quest
52,252,2021-03-31T10,Completed Quest
176,343,2023-01-29T08,Gave Quest
27,162,2021-09-19T23,Completed Quest
110,284,2023-01-07T09,Completed Quest
36,56,2022-05-09T04,Gave Quest
182,194,2022-04-22T01,Gave Quest
155,147,2021-10-02T23,Completed Quest
90,114,2021-06-08T11,Gave Quest
21,266,2022-07-17T01,Gave Quest
97,337,2022-09-28T20,Gave Quest
179,228,2021-09-01T03,Gave Quest
44,183,2021-10-01T21,Completed Quest
113,219,2022-05-23T03,Gave Quest
46,180,2023-05-03T11,Gave Quest
72,315,2022-08-07T06,Completed Quest
13,301,2023-03-20T00,Completed Quest
164,155,2021-08-27T07,Gave Quest
104,131,2021-08-08T22,Gave Quest
48,333,2023-06-30T04,Completed Quest
106,225,2021-03-23T16,Completed Quest
54,109,2021-05-04T20,Gave Quest
175,225,2022-02-01T08,Gave Quest
42,84,2022-11-20T03,Completed Quest
144,161,2021-05-10T23,Completed Quest
106,343,2021-05-17T17,Completed Quest
144,187,2023-06-16T05,Completed Quest
168,29,2022-08-09T13,Completed Quest
144,231,2023-02-21T13,Gave Quest
129,86,2022-11-27T06,Completed Quest
110,74,2022-12-23T08,Gave Quest
72,58,2022-10-23T23,Completed Quest
56,129,2023-04-16T03,Completed Quest
113,258,2021-12-26T23,Completed Quest
179,53,2023-04-06T11,Completed Quest
44,121,2021-07-19T10,Completed Quest
188,317,2023-03-07T01,Gave Quest
148,136,2021-08-07T05,Completed Quest
30,150,2021-05-29T20,Gave Quest
28,316,2023-08-15T09,Completed Quest
38,256,2022-03-11T21,Completed Quest
75,5,2023-05-02T18,Gave Quest
4,337,2021-01-24T06,Completed Quest
8,219,2021-08-20T01,Completed Quest
126,48,2022-09-04T13,Gave Quest
36,202,2023-08-03T19,Gave Quest
52,173,2022-01-18T17,Completed Quest
172,339,2023-01-26T10,Gave Quest
77,35,2021-12-01T14,Gave Quest
4,225,2022-05-06T17,Gave Quest
56,62,2023-02-04T11,Gave Quest
135,162,2022-12-10T23,Gave Quest
129,300,2022-12-15T06,Completed Quest
146,261,2023-07-19T13,Completed Quest
120,159,2023-02-06T16,Completed Quest
159,68,2021-08-14T05,Gave Quest
152,307,2022-11-26T10,Gave Quest
77,204,2021-09-08T15,Completed Quest
11,64,2021-03-13T12,Completed Quest
36,238,2021-10-22T06,Gave Quest
167,40,2022-12-19T22,Gave Quest
80,96,2021-11-25T03,Gave Quest
137,3,2023-06-20T15,Gave Quest
94,337,2021-03-21T23,Gave Quest
92,183,2021-02-27T17,Gave Quest
52,86,2023-08-08T08,Gave Quest
104,297,2023-01-20T13,Completed Quest
80,87,2021-03-28T09,Completed Quest
52,278,2021-10-16T18,Gave Quest
46,282,2022-09-30T20,Completed Quest
176,301,2021-09-20T02,Gave Quest
161,179,2023-02-21T04,Gave Quest
11,85,2023-07-23T21,Completed Quest
129,194,2021-11-12T02,Completed Quest
21,92,2021-07-03T09,Completed Quest
49,228,2023-01-12T21,Completed Quest
42,301,2023-08-09T20,Completed Quest
159,32,2022-10-14T08,Completed Quest
146,59,2023-08-15T09,Gave Quest
148,318,2023-06-09T11,Completed Quest
121,305,2022-07-05T11,Gave Quest
141,64,2021-04-30T23,Gave Quest
113,87,2023-08-12T20,Completed Quest
4,268,2022-09-18T19,Completed Quest
135,333,2022-02-21T11,Completed Quest
97,157,2021-12-21T15,Completed Quest
188,249,2023-06-05T19,Gave Quest
129,187,2022-05-02T23,Completed Quest
30,150,2022-04-09T19,Gave Quest
138,114,2022-11-12T14,Completed Quest
90,143,2021-12-21T00,Gave Quest
29,23,2022-01-05T03,Completed Quest
11,26,2021-05-06T13,Gave Quest
90,152,2021-10-25T13,Gave Quest
32,343,2023-02-23T15,Completed Quest
119,23,2021-09-25T01,Completed Quest
69,279,2021-08-10T09,Completed Quest
47,142,2022-10-10T23,Completed Quest
156,225,2022-01-26T10,Completed Quest
107,133,2023-05-22T08,Completed Quest
179,282,2023-04-05T09,Gave Quest
66,252,2023-02-15T22,Gave Quest
47,3,2021-04-12T09,Gave Quest
44,234,2021-11-27T14,Completed Quest
61,112,2021-06-10T15,Completed Quest
72,168,2021-10-24T08,Gave Quest
149,187,2021-09-12T18,Completed Quest
175,260,2021-12-26T07,Completed Quest
52,217,2021-07-22T12,Completed Quest
60,206,2022-02-10T14,Gave Quest
100,300,2021-10-12T15,Completed Quest
190,143,2021-05-15T04,Gave Quest
72,258,2021-07-18T07,Completed Quest
173,77,2022-10-27T09,Gave Quest
138,129,2023-05-13T04,Completed Quest
44,155,2023-03-23T11,Completed Quest
56,315,2021-05-09T05,Completed Quest
28,245,2021-07-27T02,Gave Quest
80,346,2023-04-23T15,Gave Quest
152,228,2022-02-17T15,Completed Quest
25,170,2021-09-05T13,Completed Quest
176,9,2022-11-26T20,Gave Quest
110,167,2022-01-21T18,Completed Quest
146,271,2021-03-25T20,Completed Quest
42,285,2022-04-24T19,Gave Quest
18,100,2022-08-02T04,Gave Quest
110,86,2022-11-22T11,Completed Quest
54,51,2022-04-28T18,Gave Quest
173,43,2023-02-03T02,Gave Quest
118,170,2023-01-30T07,Completed Quest
32,343,2022-08-16T20,Completed Quest
155,260,2021-03-01T11,Gave Quest
80,145,2021-06-01T08,Gave Quest
173,124,2022-07-07T23,Gave Quest
83,224,2021-04-18T07,Gave Quest
190,202,2023-07-04T04,Completed Quest
2,307,2022-08-04T20,Gave Quest
121,246,2021-11-23T04,Gave Quest
104,318,2022-03-30T07,Completed Quest
107,161,2022-09-22T13,Completed Quest
126,38,2021-01-26T22,Completed Quest
11,133,2021-12-02T22,Completed Quest
2,256,2022-12-16T01,Gave Quest
44,32,2021-12-06T20,Completed Quest
85,307,2022-07-04T22,Gave Quest
129,59,2022-02-17T01,Completed Quest
175,213,2022-02-26T05,Completed Quest
179,242,2021-01-22T10,Gave Quest
168,231,2021-04-10T20,Gave Quest
35,124,2022-08-21T09,Gave Quest
110,125,2022-12-16T07,Completed Quest
119,31,2022-12-10T06,Completed Quest
42,40,2021-03-19T17,Gave Quest
27,32,2021-04-12T23,Completed Quest
135,274,2022-06-17T23,Completed Quest
15,266,2023-06-07T14,Gave Quest
102,93,2023-06-25T05,Gave Quest
15,92,2022-01-01T17,Gave Quest
188,136,2023-02-11T21,Gave Quest
118,340,2022-01-30T23,Completed Quest
129,282,2021-03-31T01,Completed Quest
119,161,2022-11-15T10,Completed Quest
27,321,2022-05-08T08,Completed Quest
191,291,2023-02-15T14,Completed Quest
187,231,2022-03-28T20,Completed Quest
7,159,2022-11-16T10,Gave Quest
168,116,2022-06-26T14,Gave Quest
42,3,2021-01-02T08,Completed Quest
87,125,2022-07-22T19,Completed Quest
172,334,2022-08-01T21,Gave Quest
48,126,2021-09-08T12,Completed Quest
87,5,2023-05-29T07,Gave Quest
77,86,2022-12-16T19,Gave Quest
115,285,2021-10-22T21,Gave Quest
171,225,2023-05-06T17,Gave Quest
137,121,2023-02-13T00,Gave Quest
176,84,2022-05-15T10,Gave Quest
148,179,2021-10-15T20,Gave Quest
93,152,2022-10-20T17,Completed Quest
30,82,2023-06-11T08,Gave Quest
4,8,2023-06-05T16,Gave Quest
48,256,2022-08-01T12,Gave Quest
188,152,2022-08-26T14,Completed Quest
66,147,2022-04-05T17,Completed Quest
92,144,2022-04-28T05,Completed Quest
175,261,2023-08-30T00,Completed Quest
42,301,2023-06-22T17,Gave Quest
176,112,2022-03-11T02,Gave Quest
106,191,2022-08-18T12,Gave Quest
110,147,2021-05-03T08,Gave Quest
29,216,2022-11-18T23,Gave Quest
66,12,2021-01-10T05,Gave Quest
8,210,2023-07-21T06,Completed Quest
191,126,2021-04-06T09,Gave Quest
75,285,2022-01-07T20,Gave Quest
2,297,2022-11-01T03,Gave Quest
75,206,2021-05-24T13,Completed Quest
4,124,2022-04-16T22,Gave Quest
179,53,2023-03-07T01,Completed Quest
107,165,2023-04-16T06,Completed Quest
15,74,2023-02-12T09,Gave Quest
44,84,2023-07-01T06,Completed Quest
72,129,2021-02-07T17,Gave Quest
164,317,2021-06-03T10,Completed Quest
49,177,2021-12-18T22,Completed Quest
144,343,2022-10-10T07,Gave Quest
191,211,2021-11-18T11,Completed Quest
115,86,2023-05-27T00,Gave Quest
135,65,2021-12-04T02,Gave Quest
32,159,2022-04-06T19,Gave Quest
113,297,2022-04-07T02,Gave Quest
167,266,2022-05-12T08,Gave Quest
148,152,2021-07-20T06,Completed Quest
148,315,2023-05-29T13,Gave Quest
56,108,2021-07-29T22,Completed Quest
25,40,2023-03-16T15,Completed Quest
121,68,2021-05-30T05,Gave Quest
187,261,2023-03-08T17,Completed Quest
146,99,2023-02-08T07,Completed Quest
49,300,2022-02-04T09,Gave Quest
146,216,2022-06-28T21,Completed Quest
159,150,2022-02-17T13,Completed Quest
93,238,2022-05-06T18,Gave Quest
44,82,2022-08-18T15,Completed Quest
4,324,2021-01-21T13,Completed Quest
49,217,2022-03-18T21,Gave Quest
123,9,2023-03-08T02,Gave Quest
102,68,2021-09-21T21,Completed Quest
182,274,2023-08-16T20,Gave Quest
83,189,2022-08-01T18,Completed Quest
61,157,2022-09-24T16,Completed Quest
46,125,2022-11-23T01,Completed Quest
69,278,2022-03-24T04,Gave Quest
8,236,2022-12-11T19,Gave Quest
32,43,2023-04-16T18,Completed Quest
100,35,2023-04-24T15,Completed Quest
77,109,2021-01-18T05,Completed Quest
152,315,2022-06-15T09,Gave Quest
188,283,2022-11-08T19,Completed Quest
152,26,2021-08-09T17,Gave Quest
167,210,2021-02-23T11,Gave Quest
148,189,2021-07-21T18,Completed Quest
176,83,2022-01-25T06,Gave Quest
38,79,2023-07-08T18,Completed Quest
30,283,2021-05-05T12,Gave Quest
90,96,2022-03-22T09,Completed Quest
11,46,2022-09-21T20,Gave Quest
96,152,2022-03-31T09,Completed Quest
58,109,2021-02-23T12,Gave Quest
171,288,2023-05-03T16,Gave Quest
48,139,2022-03-11T10,Gave Quest
29,125,2021-03-01T07,Completed Quest
137,40,2021-11-29T16,Completed Quest
46,225,2022-03-21T03,Completed Quest
123,85,2022-09-02T17,Gave Quest
66,268,2021-12-29T02,Gave Quest
56,324,2023-09-03T10,Gave Quest
137,261,2022-03-25T17,Gave Quest
58,129,2021-12-09T12,Gave Quest
29,8,2022-03-25T10,Completed Quest
168,334,2021-08-29T23,Completed Quest
77,191,2021-05-20T13,Completed Quest
44,264,2023-04-28T21,Completed Quest
146,114,2022-10-27T00,Gave Quest
110,334,2023-04-21T09,Gave Quest
21,288,2021-04-24T19,Gave Quest
176,307,2023-05-29T16,Gave Quest
146,31,2021-05-13T02,Gave Quest
58,84,2021-03-01T19,Gave Quest
179,71,2022-02-23T09,Completed Quest
161,157,2021-10-21T14,Completed Quest
