character_id,npc_id,timestamp,value
100,5,2022-10-13T16,Talked
157,59,2022-12-21T15,Sold To
173,184,2022-12-29T22,Sold To
64,26,2021-07-01T20,Sold To
144,277,2022-12-03T20,Ignored
176,343,2021-08-03T11,Talked
124,124,2022-07-13T18,Ignored
30,235,2023-04-04T12,Bought From
23,148,2021-01-10T10,Talked
127,313,2022-11-16T12,Talked
67,165,2023-05-17T05,Bought From
69,261,2022-10-21T23,Ignored
140,221,2021-02-03T02,Ignored
35,115,2023-06-02T06,Ignored
63,297,2022-05-13T04,Talked
152,374,2023-02-07T14,Fought
65,217,2022-11-09T11,Sold To
80,207,2021-02-15T04,Bought From
62,252,2022-05-03T20,Sold To
112,206,2022-11-29T22,Bought From
43,347,2022-01-12T16,Bought From
127,320,2021-08-12T15,Ignored
103,96,2022-09-12T10,Fought
83,114,2022-07-30T04,Sold To
19,148,2021-06-14T22,Sold To
29,90,2021-02-10T20,Talked
160,349,2021-09-23T13,Sold To
176,23,2021-06-06T09,Ignored
57,88,2021-12-13T09,Sold To
156,228,2021-03-31T02,Sold To
88,26,2022-02-25T03,Fought
26,207,2023-01-09T16,Bought From
33,361,2021-08-31T00,Fought
34,331,2021-03-16T13,Talked
76,46,2022-06-30T17,Talked
73,280,2021-05-09T06,Ignored
43,22,2023-03-29T14,Fought
22,270,2022-02-23T04,Bought From
177,134,2021-03-23T23,Fought
129,20,2023-07-11T15,Fought
14,319,2023-07-11T21,Sold To
152,17,2022-07-05T07,Ignored
104,252,2022-07-25T15,Ignored
89,38,2022-04-06T07,Ignored
70,283,2023-02-07T09,Ignored
67,293,2021-04-05T13,Bought From
11,127,2022-03-23T13,Bought From
14,124,2021-02-18T11,Sold To
128,55,2021-03-17T14,Fought
11,219,2023-04-21T16,Fought
15,189,2022-11-04T02,Fought
128,67,2021-06-08T21,Sold To
35,337,2023-01-05T10,Ignored
48,354,2021-03-09T23,Sold To
16,265,2023-08-12T01,Fought
89,361,2023-06-07T11,Talked
102,312,2021-03-10T05,Sold To
88,343,2021-11-05T17,Ignored
62,70,2021-03-28T06,Fought
5,176,2022-10-11T06,Fought
121,173,2022-01-26T05,Fought
93,55,2021-11-17T16,Ignored
116,148,2022-12-11T17,Sold To
124,97,2022-03-14T19,Fought
38,176,2021-04-09T22,Sold To
137,176,2022-09-29T13,Ignored
30,135,2023-06-13T11,Talked
156,252,2023-04-20T12,Sold To
121,241,2023-07-29T08,Bought From
6,34,2021-09-10T13,Ignored
29,184,2022-03-24T04,Sold To
80,309,2021-06-11T03,Ignored
100,270,2023-07-21T13,Fought
62,350,2023-03-11T08,Ignored
83,122,2021-10-31T02,Bought From
80,278,2022-07-31T08,Bought From
76,347,2021-12-28T05,Ignored
29,35,2022-06-10T00,Ignored
22,168,2021-09-02T03,Sold To
116,351,2023-08-15T06,Fought
121,16,2021-12-28T07,Ignored
22,235,2023-06-04T11,Fought
65,230,2023-07-11T10,Ignored
6,209,2023-07-16T20,Ignored
137,95,2021-04-04T13,Ignored
111,381,2022-08-04T11,Fought
95,354,2023-07-17T06,Fought
140,292,2022-11-19T01,Fought
144,59,2021-06-13T21,Bought From
73,293,2023-09-14T05,Ignored
60,35,2023-05-17T02,Ignored
57,182,2023-07-03T02,Fought
114,131,2021-05-04T01,Ignored
180,79,2023-08-03T09,Talked
135,244,2023-08-31T06,Bought From
121,38,2023-05-13T07,Talked
81,268,2021-08-06T01,Bought From
176,295,2023-06-30T01,Sold To
30,171,2021-11-22T10,Bought From
153,378,2021-08-26T08,Fought
173,154,2023-07-08T06,Sold To
128,300,2021-01-24T11,Talked
118,324,2022-08-20T20,Fought
167,115,2023-03-29T07,Ignored
19,361,2023-09-05T07,Ignored
159,80,2022-08-06T19,Bought From
78,12,2023-05-03T13,Ignored
69,102,2022-11-06T15,Talked
34,64,2022-01-04T22,Sold To
150,161,2022-06-15T08,Sold To
86,52,2021-04-02T12,Sold To
81,20,2022-01-18T14,Ignored
150,334,2021-05-21T17,Fought
178,49,2022-07-08T13,Bought From
162,222,2023-02-03T05,Bought From
16,79,2021-05-01T05,Talked
86,211,2021-03-12T05,Fought
67,182,2022-05-23T11,Sold To
76,90,2021-04-25T07,Fought
8,280,2021-05-22T04,Ignored
116,357,2021-04-27T07,Bought From
138,148,2022-01-01T00,Ignored
121,235,2021-05-25T06,Ignored
51,52,2021-11-28T19,Bought From
48,157,2022-02-07T15,Fought
46,70,2023-09-06T17,Talked
97,206,2022-07-25T14,Ignored
84,28,2021-09-19T14,Sold To
108,222,2021-11-01T06,Talked
150,292,2022-11-10T01,Talked
1,338,2022-07-05T03,Bought From
118,245,2022-11-20T07,Ignored
46,338,2022-09-21T17,Sold To
145,209,2023-03-27T00,Talked
95,278,2023-01-08T12,Fought
29,361,2023-04-13T09,Bought From
1,381,2021-07-26T02,Sold To
162,286,2022-04-15T10,Ignored
81,322,2022-04-02T03,Ignored
23,228,2023-09-11T10,Ignored
43,378,2022-09-27T20,Ignored
124,304,2023-07-27T14,Fought
43,366,2021-07-16T10,Talked
93,49,2022-12-18T10,Fought
1,361,2022-06-05T11,Talked
38,348,2021-06-15T20,Talked
76,246,2021-06-19T11,Fought
159,13,2022-12-31T22,Bought From
129,245,2023-05-31T18,Talked
138,155,2022-02-06T05,Ignored
91,168,2022-07-25T12,Talked
88,378,2021-01-13T00,Sold To
78,220,2022-04-18T00,Ignored
99,378,2022-02-04T00,Fought
99,351,2022-12-23T19,Ignored
83,206,2021-11-05T23,Fought
11,361,2021-03-15T21,Ignored
176,370,2022-02-28T18,Talked
65,151,2022-07-16T02,Talked
116,165,2023-02-18T20,Talked
102,289,2022-04-12T01,Sold To
165,131,2021-03-21T00,Fought
19,341,2023-01-23T17,Ignored
63,61,2021-03-27T08,Talked
40,91,2021-10-30T02,Bought From
93,384,2021-06-02T19,Sold To
180,387,2022-03-02T04,Fought
146,207,2023-08-19T07,Fought
19,300,2021-10-27T01,Fought
81,244,2021-01-25T19,Bought From
145,324,2023-04-04T18,Sold To
93,155,2021-03-27T10,Talked
170,293,2023-07-06T06,Talked
48,288,2021-10-08T20,Fought
11,173,2021-07-07T11,Sold To
26,203,2022-01-06T16,Talked
180,275,2021-12-11T15,Ignored
46,59,2023-01-25T10,Bought From
4,165,2021-11-11T15,Fought
5,122,2021-12-24T12,Ignored
129,111,2021-06-13T10,Sold To
111,389,2021-08-07T19,Bought From
60,278,2022-04-02T20,Bought From
112,257,2022-02-16T09,Ignored
73,351,2023-07-31T21,Sold To
74,343,2022-12-05T21,Bought From
5,280,2023-04-12T06,Ignored
121,134,2022-08-24T22,Fought
99,106,2021-04-09T15,Sold To
40,260,2022-08-01T05,Talked
65,219,2021-02-10T00,Ignored
74,373,2021-11-07T19,Fought
173,359,2021-10-08T03,Ignored
22,261,2023-08-18T04,Fought
129,75,2021-06-02T12,Bought From
100,62,2021-03-31T07,Ignored
142,350,2023-07-20T19,Talked
180,334,2022-10-20T18,Ignored
138,265,2021-04-10T17,Fought
153,373,2021-01-07T07,Fought
44,387,2023-06-05T23,Bought From
132,206,2022-06-30T10,Fought
128,20,2021-05-25T08,Ignored
132,157,2022-03-05T19,Ignored
54,138,2023-07-26T18,Sold To
98,2,2021-11-16T14,Fought
183,96,2022-05-22T18,Sold To
118,307,2022-05-21T04,Ignored
60,301,2023-05-05T06,Talked
1,325,2021-11-23T02,Fought
116,129,2021-11-12T08,Fought
146,349,2022-03-06T10,Ignored
26,272,2023-03-04T09,Talked
142,145,2022-10-01T12,Bought From
116,326,2022-03-23T08,Fought
140,233,2023-01-11T08,Fought
29,329,2022-03-06T22,Talked
103,295,2022-05-30T00,Sold To
15,307,2022-07-29T10,Fought
156,320,2021-10-08T05,Sold To
170,148,2021-11-24T11,Ignored
35,384,2023-05-06T00,Fought
150,261,2021-10-24T20,Talked
150,252,2022-12-04T22,Ignored
57,202,2021-09-27T00,Bought From
129,220,2023-01-23T21,Ignored
16,2,2023-03-26T05,Sold To
140,334,2023-01-17T09,Ignored
40,325,2021-02-01T03,Fought
16,108,2021-10-08T03,Talked
142,343,2023-03-19T21,Talked
34,22,2022-08-05T03,Sold To
65,85,2022-05-15T21,Talked
8,259,2021-12-13T09,Bought From
64,275,2021-09-24T08,Bought From
144,48,2022-09-15T20,Bought From
178,263,2022-03-06T17,Ignored
140,357,2023-06-13T00,Fought
178,292,2023-04-19T00,Fought
1,280,2021-02-18T19,Talked
15,157,2023-03-16T16,Talked
97,230,2022-10-23T01,Talked
86,320,2022-10-14T00,Sold To
48,221,2023-01-27T15,Fought
116,283,2022-09-07T13,Talked
29,70,2023-07-04T01,Sold To
81,270,2022-10-07T13,Talked
146,35,2021-05-01T10,Talked
22,135,2022-07-12T01,Talked
160,8,2022-10-26T05,Sold To
35,280,2023-05-18T21,Bought From
146,343,2021-05-31T06,Fought
138,82,2023-05-17T05,Fought
100,289,2021-08-04T16,Bought From
177,191,2021-03-19T01,Sold To
127,257,2022-03-27T09,Talked
128,370,2023-06-11T12,Ignored
100,212,2022-01-07T09,Sold To
142,80,2022-02-26T15,Fought
144,122,2022-12-13T08,Bought From
65,384,2022-11-05T15,Talked
83,148,2021-02-02T10,Talked
5,254,2023-05-25T23,Ignored
69,82,2022-11-07T09,Sold To
81,377,2021-09-27T16,Fought
80,357,2021-04-11T19,Sold To
73,38,2022-12-30T02,Ignored
1,341,2022-07-04T19,Talked
173,360,2022-08-08T19,Fought
35,304,2021-04-01T18,Talked
108,155,2022-03-27T04,Bought From
84,62,2023-04-25T22,Ignored
129,326,2023-02-02T22,Fought
140,389,2022-08-19T16,Talked
102,270,2022-10-04T20,Talked
30,151,2023-05-18T12,Sold To
89,246,2021-12-04T06,Bought From
157,129,2023-07-14T16,Sold To
33,2,2022-08-29T23,Bought From
108,325,2021-04-10T06,Sold To
63,295,2021-02-15T13,Ignored
160,349,2021-05-12T15,Talked
23,341,2021-10-18T19,Fought
157,49,2023-05-09T01,Fought
137,221,2022-06-25T06,Talked
88,105,2021-09-21T19,Sold To
69,389,2021-05-19T02,Fought
142,319,2023-04-02T15,Sold To
135,5,2023-05-08T21,Sold To
97,80,2021-03-31T18,Ignored
153,289,2023-02-09T07,Fought
124,254,2023-04-01T23,Fought
127,22,2023-06-24T23,Ignored
104,275,2023-05-01T16,Talked
116,249,2022-10-13T19,Talked
124,108,2023-07-26T10,Bought From
89,23,2022-11-30T12,Fought
176,364,2022-08-28T19,Fought
165,225,2022-06-30T03,Bought From
180,346,2021-08-13T02,Ignored
88,389,2023-07-21T12,Bought From
88,280,2023-06-10T12,Talked
121,326,2022-03-14T01,Bought From
146,228,2023-04-16T14,Talked
104,161,2022-04-28T10,Ignored
157,61,2021-06-06T00,Sold To
111,97,2022-12-19T06,Fought
22,270,2022-10-14T15,Bought From
51,187,2022-02-28T23,Fought
30,193,2021-09-01T16,Fought
98,138,2021-03-30T21,Ignored
16,357,2021-07-12T00,Bought From
44,313,2021-09-25T08,Fought
80,135,2023-05-18T19,Talked
118,43,2023-02-01T10,Talked
70,207,2021-07-25T18,Bought From
118,124,2023-05-29T01,Sold To
80,366,2022-11-23T10,Talked
60,217,2021-03-21T22,Bought From
64,225,2022-12-25T06,Bought From
23,278,2021-11-28T09,Talked
104,159,2021-05-02T06,Ignored
176,211,2021-08-21T18,Talked
70,38,2021-08-21T21,Talked
118,168,2022-03-19T14,Sold To
60,217,2023-08-04T17,Sold To
26,154,2022-12-11T15,Talked
60,324,2022-01-18T21,Ignored
162,304,2022-04-04T10,Fought
147,312,2022-04-17T18,Fought
43,64,2021-01-20T08,Talked
54,381,2022-09-27T16,Bought From
51,70,2021-07-25T10,Ignored
156,297,2021-09-30T10,Fought
104,278,2022-06-14T03,Sold To
19,75,2023-08-22T06,Fought
156,195,2021-01-17T20,Talked
97,75,2021-08-17T15,Talked
44,322,2023-07-27T05,Fought
173,295,2023-01-18T18,Sold To
165,189,2022-12-03T09,Sold To
67,26,2022-10-03T01,Bought From
44,191,2023-07-05T18,Sold To
93,154,2021-03-02T19,Fought
35,191,2022-04-21T00,Talked
132,316,2021-01-02T17,Fought
100,8,2022-05-09T19,Ignored
22,171,2023-06-18T16,Ignored
157,320,2022-07-05T18,Ignored
104,36,2023-07-31T19,Talked
160,270,2022-05-08T17,Ignored
140,277,2023-05-28T21,Ignored
34,293,2022-01-31T03,Sold To
106,76,2021-06-03T13,Bought From
183,146,2023-03-26T21,Bought From
81,36,2021-06-06T03,Fought
152,316,2023-04-20T06,Ignored
1,64,2022-09-16T00,Bought From
34,217,2023-01-16T10,Bought From
121,302,2022-09-24T11,Fought
70,337,2022-11-18T17,Sold To
98,228,2021-05-11T09,Sold To
48,206,2023-05-10T11,Ignored
114,76,2022-03-03T20,Fought
14,105,2021-03-21T11,Talked
145,351,2021-09-21T14,Sold To
83,100,2022-06-21T20,Talked
74,59,2023-04-23T05,Talked
153,49,2023-09-12T05,Ignored
121,324,2023-01-14T19,Talked
93,143,2021-08-16T06,Bought From
1,111,2022-05-10T03,Fought
142,237,2022-10-01T01,Talked
108,182,2023-07-16T18,Bought From
43,12,2022-08-25T04,Sold To
106,8,2022-12-31T22,Talked
160,114,2022-01-05T13,Bought From
142,155,2023-09-11T06,Sold To
34,5,2023-08-23T18,Fought
57,209,2022-10-19T16,Ignored
63,131,2023-07-28T06,Sold To
26,324,2023-03-27T15,Bought From
48,96,2021-12-22T13,Talked
146,331,2023-08-02T18,Fought
138,100,2021-03-24T02,Talked
22,384,2023-04-27T00,Sold To
46,254,2021-12-30T13,Sold To
60,245,2021-12-14T00,Sold To
62,309,2021-08-18T11,Sold To
153,387,2021-12-30T17,Bought From
69,96,2022-02-25T19,Bought From
127,313,2021-07-27T07,Talked
95,85,2021-03-28T02,Bought From
140,320,2022-02-16T12,Ignored
135,114,2021-01-26T10,Fought
97,198,2022-11-21T21,Talked
65,329,2022-07-29T12,Talked
128,49,2022-07-30T18,Bought From
135,64,2023-05-03T06,Fought
19,349,2021-06-18T00,Sold To
44,91,2023-08-04T02,Fought
135,357,2023-08-02T21,Ignored
15,26,2022-12-18T14,Talked
34,115,2022-01-04T12,Sold To
97,201,2021-04-21T02,Sold To
152,43,2022-02-15T08,Fought
83,277,2022-05-20T13,Fought
14,91,2022-12-26T03,Ignored
167,82,2021-09-06T19,Bought From
38,56,2022-05-31T17,Bought From
132,202,2023-07-30T11,Talked
51,55,2022-11-30T13,Talked
157,106,2021-02-19T17,Fought
162,245,2021-05-02T03,Talked
106,179,2023-09-10T14,Fought
74,34,2021-02-23T04,Sold To
63,151,2022-04-06T13,Talked
121,43,2022-01-06T14,Fought
142,106,2023-07-27T13,Fought
19,182,2023-05-11T21,Talked
48,240,2021-04-15T04,Talked
153,233,2022-08-13T06,Sold To
176,187,2023-04-28T15,Ignored
95,319,2022-12-06T14,Talked
26,293,2023-05-21T20,Bought From
114,283,2022-10-28T00,Bought From
118,189,2022-01-09T07,Ignored
48,182,2021-12-26T15,Sold To
106,127,2023-05-14T04,Talked
6,90,2022-06-29T04,Talked
33,145,2022-06-26T18,Bought From
103,182,2021-08-01T14,Ignored
74,309,2023-05-13T05,Talked
48,105,2023-03-12T10,Ignored
153,93,2023-07-01T00,Fought
153,145,2021-02-26T04,Ignored
74,325,2023-03-20T09,Fought
8,217,2023-06-22T08,Bought From
114,313,2023-01-16T12,Sold To
170,302,2022-10-06T13,Ignored
78,40,2022-04-08T14,Bought From
30,70,2021-05-14T17,Bought From
33,120,2021-11-10T12,Sold To
177,127,2021-02-07T10,Sold To
173,108,2022-12-05T20,Ignored
102,102,2022-01-24T00,Sold To
106,278,2021-03-01T14,Ignored
70,275,2021-04-15T02,Talked
74,127,2021-11-18T07,Bought From
132,189,2023-04-15T05,Bought From
76,313,2022-05-30T23,Ignored
83,91,2022-01-08T11,Talked
78,254,2021-02-20T10,Ignored
145,179,2022-11-20T10,Bought From
33,351,2021-01-07T08,Ignored
76,49,2023-05-20T22,Ignored
30,337,2022-10-19T05,Ignored
30,212,2023-08-15T05,Sold To
99,12,2021-10-18T10,Fought
111,297,2021-04-27T16,Ignored
29,9,2023-04-27T19,Talked
160,31,2023-04-15T00,Ignored
57,304,2021-10-06T12,Ignored
144,293,2021-05-04T05,Ignored
26,357,2022-11-06T07,Bought From
98,338,2022-07-21T06,Talked
97,17,2021-02-02T06,Talked
83,288,2021-07-06T14,Ignored
88,138,2022-03-09T09,Ignored
1,179,2021-11-29T02,Ignored
74,16,2022-04-20T13,Ignored
108,162,2022-12-17T00,Ignored
46,331,2021-02-13T14,Fought
97,34,2023-04-23T12,Sold To
57,17,2022-01-31T14,Fought
156,309,2023-02-23T12,Ignored
91,341,2021-08-26T21,Sold To
48,319,2023-07-02T18,Sold To
112,375,2022-11-03T12,Bought From
135,222,2021-07-18T12,Talked
80,201,2021-05-30T10,Talked
129,148,2021-05-19T08,Ignored
67,313,2022-05-25T01,Fought
43,320,2022-06-27T13,Talked
124,48,2022-01-29T10,Fought
54,228,2022-04-28T10,Ignored
91,206,2022-08-10T05,Ignored
116,141,2022-12-28T10,Sold To
34,96,2021-09-19T17,Ignored
64,56,2021-08-03T23,Bought From
1,245,2022-09-12T09,Talked
160,312,2021-05-02T14,Ignored
73,301,2023-02-08T02,Talked
19,260,2021-07-13T10,Fought
11,219,2021-03-06T03,Ignored
78,278,2022-01-25T21,Sold To
121,349,2021-05-26T07,Talked
46,326,2023-09-02T14,Sold To
1,97,2022-11-17T02,Bought From
108,165,2021-02-28T08,Bought From
114,97,2022-08-11T19,Fought
4,20,2022-09-23T16,Ignored
93,223,2021-03-25T05,Bought From
78,105,2021-07-21T20,Sold To
63,289,2021-06-02T11,Sold To
78,182,2022-12-02T07,Bought From
156,38,2023-06-29T14,Bought From
147,34,2023-01-21T15,Fought
146,141,2023-01-03T17,Ignored
135,320,2023-06-26T01,Talked
60,85,2022-05-09T22,Sold To
157,203,2021-06-30T11,Ignored
34,182,2022-05-20T10,Sold To
76,349,2023-03-24T21,Ignored
88,102,2021-12-05T06,Bought From
118,302,2021-12-13T08,Bought From
160,387,2022-07-28T02,Sold To
170,341,2023-05-03T13,Bought From
103,34,2023-08-16T08,Sold To
35,120,2022-03-27T17,Ignored
35,259,2022-01-28T12,Fought
76,377,2022-09-20T18,Talked
80,351,2023-01-19T20,Fought
76,375,2022-02-03T02,Bought From
112,338,2021-02-09T06,Bought From
69,114,2021-12-24T12,Bought From
1,36,2021-07-22T02,Bought From
140,96,2023-06-09T02,Talked
63,214,2021-01-16T09,Ignored
103,168,2021-03-27T06,Ignored
103,384,2022-06-12T03,Fought
86,322,2021-04-20T20,Fought
147,286,2021-07-29T01,Bought From
98,384,2022-06-28T07,Fought
91,359,2023-08-05T06,Fought
153,283,2023-06-03T01,Fought
138,198,2023-05-30T14,Ignored
11,176,2021-07-09T02,Ignored
152,302,2022-01-29T17,Sold To
102,259,2023-04-24T12,Ignored
95,195,2021-05-31T00,Fought
118,173,2023-03-12T07,Talked
111,16,2023-03-06T14,Bought From
127,219,2021-12-01T14,Bought From
183,228,2023-03-13T12,Fought
5,249,2021-09-20T01,Fought
83,316,2021-06-08T06,Sold To
146,374,2022-12-18T09,Sold To
54,8,2023-05-20T14,Bought From
99,127,2021-06-07T18,Ignored
147,334,2021-11-25T11,Bought From
176,90,2021-11-22T15,Fought
64,203,2021-07-22T08,Fought
38,373,2021-07-08T17,Fought
22,59,2021-01-08T11,Ignored
147,288,2022-06-05T13,Bought From
177,203,2022-08-09T01,Bought From
64,13,2023-05-14T13,Bought From
76,346,2022-01-05T21,Talked
99,129,2022-11-02T10,Fought
44,373,2022-10-17T09,Sold To
40,223,2022-06-16T23,Ignored
38,195,2022-11-06T05,Ignored
22,304,2022-04-01T02,Ignored
11,138,2021-03-15T22,Ignored
170,240,2023-02-08T09,Ignored
81,214,2022-03-03T15,Talked
60,105,2021-07-04T23,Fought
22,324,2023-01-20T20,Sold To
162,201,2021-03-08T20,Ignored
89,320,2022-11-16T23,Fought
51,211,2021-12-31T08,Bought From
165,34,2023-05-08T04,Talked
84,244,2022-04-13T23,Fought
29,75,2021-03-02T09,Ignored
97,161,2022-06-27T14,Fought
137,301,2022-08-23T04,Sold To
8,351,2021-07-04T11,Bought From
11,259,2021-03-19T15,Fought
54,134,2021-08-01T02,Sold To
121,52,2022-07-09T05,Fought
64,245,2023-02-02T03,Talked
100,198,2023-05-26T23,Talked
11,61,2022-10-15T04,Sold To
159,381,2021-01-06T20,Talked
89,108,2021-06-01T21,Sold To
180,95,2021-01-04T19,Fought
91,38,2022-03-24T05,Sold To
97,351,2023-06-07T02,Sold To
14,20,2023-06-22T16,Ignored
60,209,2021-06-29T04,Ignored
76,187,2023-04-10T19,Talked
140,230,2022-02-20T04,Talked
128,49,2023-09-10T07,Ignored
54,115,2023-05-13T16,Ignored
170,106,2021-08-21T06,Ignored
104,326,2021-07-25T23,Talked
76,124,2022-06-20T04,Fought
106,221,2022-05-11T21,Fought
93,141,2022-12-07T20,Ignored
6,38,2022-04-27T15,Sold To
57,341,2021-11-15T22,Sold To
30,61,2022-07-28T05,Sold To
23,80,2023-05-18T07,Talked
40,307,2023-01-19T02,Sold To
80,297,2023-06-02T12,Talked
95,28,2022-08-04T14,Ignored
111,293,2021-12-16T07,Fought
33,370,2021-07-29T20,Ignored
140,225,2022-02-23T13,Talked
132,181,2023-05-11T13,Ignored
127,389,2023-08-04T11,Sold To
69,179,2023-05-17T11,Fought
118,366,2021-04-05T12,Fought
1,105,2022-09-17T22,Sold To
118,131,2021-01-24T00,Ignored
78,157,2022-11-06T08,Ignored
165,26,2023-01-17T03,Talked
114,26,2021-02-07T12,Talked
129,377,2021-05-06T16,Ignored
135,124,2022-11-04T01,Fought
4,20,2021-06-27T12,Ignored
80,161,2021-10-05T23,Sold To
60,241,2022-03-30T02,Ignored
145,389,2021-10-13T00,Talked
14,211,2022-08-01T01,Talked
135,55,2022-03-18T09,Sold To
46,193,2022-02-27T13,Sold To
156,374,2021-03-17T14,Sold To
1,12,2021-04-25T16,Talked
16,12,2023-03-10T20,Bought From
135,240,2023-06-15T18,Talked
157,240,2021-06-22T23,Fought
34,12,2023-07-08T08,Ignored
180,293,2023-08-06T02,Sold To
80,162,2022-06-12T17,Talked
103,374,2023-02-14T18,Talked
150,46,2021-03-24T23,Talked
177,108,2022-11-29T13,Talked
46,360,2021-12-11T13,Sold To
65,223,2023-06-01T10,Talked
152,257,2022-07-04T23,Ignored
51,225,2021-09-30T19,Sold To
99,244,2022-03-29T18,Bought From
16,235,2021-05-19T16,Bought From
23,134,2023-07-21T23,Ignored
135,368,2021-07-18T23,Bought From
80,8,2022-06-23T17,Fought
116,70,2022-07-23T00,Ignored
180,211,2023-08-25T22,Ignored
178,118,2021-09-01T07,Sold To
64,361,2022-01-15T21,Ignored
4,246,2022-06-20T05,Bought From
137,254,2023-08-18T14,Fought
74,127,2022-07-04T12,Ignored
29,13,2023-06-22T18,Bought From
16,302,2021-08-24T19,Bought From
150,351,2023-08-11T16,Talked
103,157,2021-03-21T18,Sold To
44,79,2023-05-21T05,Fought
103,233,2021-06-15T17,Talked
159,289,2021-11-03T19,Fought
99,212,2021-07-06T21,Ignored
152,268,2023-02-03T22,Sold To
33,320,2021-12-11T21,Bought From
11,374,2021-07-09T02,Talked
78,263,2022-12-29T01,Ignored
48,182,2023-05-06T14,Ignored
40,357,2021-07-28T22,Bought From
80,292,2021-06-22T23,Ignored
111,219,2021-08-29T22,Bought From
183,9,2022-11-09T06,Bought From
142,207,2021-12-11T09,Sold To
35,346,2021-05-02T22,Sold To
51,35,2021-06-08T19,Bought From
14,31,2023-02-16T23,Sold To
67,28,2022-09-26T03,Talked
19,241,2021-01-15T18,Fought
44,230,2023-01-29T05,Sold To
177,272,2022-10-18T17,Talked
34,129,2022-10-22T09,Bought From
95,31,2023-03-19T08,Talked
83,277,2021-11-18T21,Sold To
144,301,2022-04-16T16,Ignored
26,193,2023-02-18T21,Talked
180,168,2023-03-24T10,Talked
8,221,2023-08-30T12,Ignored
108,272,2021-06-06T01,Talked
152,347,2021-03-23T05,Bought From
73,293,2023-01-19T19,Bought From
89,141,2022-07-23T05,Ignored
80,275,2022-03-14T04,Bought From
156,207,2023-06-19T18,Ignored
156,91,2022-12-31T00,Talked
144,275,2022-02-10T17,Bought From
138,233,2021-03-02T12,Fought
167,261,2022-03-04T01,Fought
4,161,2022-07-08T08,Bought From
11,222,2023-02-11T08,Ignored
6,320,2021-10-14T22,Ignored
177,40,2023-03-08T22,Talked
26,246,2022-04-07T06,Ignored
129,61,2021-05-22T07,Bought From
160,2,2023-06-15T18,Fought
112,193,2021-06-20T21,Talked
34,245,2022-08-10T00,Sold To
23,90,2021-05-08T04,Bought From
62,313,2022-05-12T07,Ignored
100,212,2022-10-28T16,Sold To
99,249,2021-06-10T22,Ignored
102,257,2022-10-30T11,Fought
5,181,2022-08-12T20,Bought From
38,260,2021-09-18T11,Bought From
30,197,2022-08-08T11,Fought
118,75,2022-01-15T07,Ignored
95,221,2021-12-05T10,Fought
135,320,2021-12-27T05,Bought From
22,241,2023-03-26T16,Fought
88,286,2021-01-13T20,Bought From
129,122,2023-01-05T17,Fought
138,12,2021-09-01T08,Ignored
159,348,2022-10-12T19,Bought From
156,357,2022-01-16T00,Ignored
98,293,2023-02-16T20,Sold To
152,80,2022-02-10T23,Ignored
84,127,2022-08-29T04,Sold To
89,70,2023-05-15T00,Talked
48,76,2022-06-08T05,Talked
65,360,2022-09-06T18,Ignored
88,95,2022-05-12T09,Bought From
97,316,2021-01-03T16,Bought From
74,151,2022-05-22T14,Fought
156,151,2021-11-28T09,Talked
