character_id,guild_id,timestamp,value
26,89,2021-06-06T20,Left
84,12,2022-04-30T14,Left
77,187,2022-10-29T16,Left
133,161,2022-12-06T12,Joined
32,48,2022-07-03T18,Promoted
38,130,2021-08-08T18,Promoted
91,100,2021-03-07T19,Promoted
3,6,2023-01-15T07,Left
44,132,2021-05-05T10,Left
69,109,2022-02-11T10,Left
18,176,2023-07-07T08,Joined
29,181,2023-06-20T08,Promoted
33,12,2022-03-31T03,Promoted
26,179,2023-01-03T07,Joined
22,134,2021-07-10T17,Joined
133,84,2022-02-12T12,Promoted
52,174,2023-08-02T15,Promoted
118,14,2021-02-01T04,Left
57,179,2023-08-27T08,Joined
18,87,2023-07-25T07,Left
27,35,2023-04-02T02,Joined
22,168,2021-02-08T15,Promoted
108,87,2021-05-09T18,Left
118,54,2023-01-28T07,Promoted
79,134,2022-09-20T08,Joined
130,84,2021-12-02T00,Left
57,87,2021-05-15T03,Joined
77,173,2022-03-21T19,Promoted
3,146,2023-02-17T18,Left
138,137,2021-09-28T23,Promoted
130,114,2022-11-12T13,Left
98,50,2021-08-05T00,Joined
79,22,2023-04-18T20,Promoted
104,118,2021-01-23T12,Left
66,149,2023-07-07T18,Joined
121,183,2021-03-25T19,Promoted
84,22,2023-06-09T15,Joined
37,24,2021-02-20T12,Joined
43,179,2023-02-25T18,Promoted
79,121,2021-01-19T02,Joined
13,139,2023-06-20T02,Left
136,30,2022-05-10T19,Left
6,35,2021-02-14T10,Left
89,72,2022-04-02T11,Joined
81,81,2023-02-01T09,Joined
113,65,2022-01-10T11,Joined
68,81,2021-07-23T09,Left
104,46,2021-11-02T16,Left
40,48,2021-05-14T18,Joined
91,84,2022-08-25T15,Joined
129,134,2021-05-11T14,Promoted
113,114,2021-07-31T12,Left
37,189,2023-01-07T09,Left
81,125,2021-07-30T01,Joined
79,179,2022-09-16T22,Joined
33,105,2021-10-12T21,Joined
91,51,2022-06-14T20,Joined
18,100,2022-02-18T18,Joined
126,41,2022-05-11T01,Joined
8,130,2022-01-25T08,Promoted
10,179,2021-05-14T09,Promoted
136,3,2021-04-07T03,Left
84,179,2021-07-04T22,Left
49,147,2022-07-27T15,Joined
54,68,2022-08-19T20,Left
3,16,2021-10-26T20,Left
134,51,2022-08-05T06,Joined
18,68,2021-12-15T07,Promoted
71,33,2023-03-20T17,Joined
111,43,2021-02-14T12,Joined
118,173,2022-11-21T09,Promoted
111,171,2022-04-13T14,Joined
43,16,2022-01-27T03,Joined
111,18,2022-05-31T13,Left
136,132,2022-06-02T05,Left
66,65,2023-02-10T07,Promoted
64,98,2022-05-23T22,Joined
16,22,2022-01-11T16,Left
33,179,2022-07-25T20,Promoted
115,195,2022-09-28T05,Left
54,33,2022-07-04T16,Promoted
29,12,2021-09-14T18,Promoted
3,25,2023-07-20T02,Left
52,89,2023-05-11T16,Promoted
96,161,2022-02-02T10,Joined
79,54,2021-11-21T04,Joined
50,187,2022-01-12T11,Left
54,81,2022-05-25T22,Promoted
49,142,2023-02-24T17,Promoted
27,1,2022-01-04T16,Left
138,72,2021-04-07T09,Joined
71,195,2021-04-28T06,Left
96,179,2022-06-14T03,Joined
94,41,2023-01-08T23,Promoted
76,51,2021-07-25T02,Left
23,78,2021-09-14T13,Promoted
91,19,2021-11-06T19,Left
18,65,2023-06-20T19,Promoted
26,78,2022-04-21T19,Left
53,114,2021-07-16T00,Joined
101,78,2022-12-10T13,Left
96,28,2021-08-31T06,Promoted
26,179,2021-12-13T05,Promoted
29,1,2022-12-04T16,Left
91,16,2021-09-12T14,Joined
130,118,2022-04-18T23,Left
44,179,2021-09-15T21,Joined
71,1,2023-03-10T16,Joined
23,39,2022-10-23T10,Promoted
107,63,2021-07-18T06,Left
12,48,2022-05-19T23,Left
101,132,2021-11-18T21,Promoted
118,171,2021-02-17T17,Joined
129,164,2023-01-30T05,Promoted
124,128,2022-03-28T15,Promoted
47,9,2023-06-14T03,Promoted
18,89,2021-12-10T02,Promoted
130,187,2023-02-26T05,Joined
8,81,2021-07-16T02,Joined
126,22,2021-09-18T05,Joined
108,117,2021-04-10T09,Joined
122,111,2022-04-28T21,Joined
52,145,2023-01-24T08,Left
104,117,2021-08-19T00,Promoted
64,186,2021-01-18T03,Joined
118,103,2022-07-29T06,Promoted
33,118,2023-04-25T17,Joined
10,95,2022-10-10T22,Left
126,24,2023-01-05T08,Joined
113,166,2022-04-09T05,Promoted
53,8,2021-10-11T10,Joined
58,9,2021-01-24T23,Joined
40,8,2023-09-01T13,Left
79,186,2021-09-29T04,Joined
121,117,2023-01-02T05,Left
118,149,2021-11-10T13,Joined
77,156,2022-07-11T10,Joined
124,164,2022-11-29T05,Left
8,24,2023-01-19T06,Left
26,91,2021-08-29T19,Joined
115,103,2022-04-11T17,Joined
68,59,2021-11-20T00,Joined
55,147,2021-03-11T09,Promoted
3,93,2022-04-21T16,Joined
66,63,2021-10-19T08,Joined
13,114,2021-02-06T20,Promoted
44,65,2021-08-13T20,Left
29,39,2021-04-19T02,Joined
27,146,2021-07-12T19,Left
36,145,2022-01-29T18,Left
104,75,2021-10-01T08,Left
47,19,2022-03-13T23,Promoted
32,109,2021-05-11T18,Promoted
133,153,2021-10-09T10,Joined
99,40,2022-12-31T06,Left
129,173,2023-05-05T12,Joined
54,139,2021-06-15T15,Left
57,68,2022-09-09T06,Joined
101,168,2022-09-25T03,Joined
71,189,2021-08-22T10,Promoted
20,12,2022-09-22T11,Promoted
104,142,2022-06-18T03,Promoted
89,95,2022-01-14T17,Promoted
10,93,2023-06-11T17,Promoted
22,159,2022-12-22T07,Left
40,50,2023-05-05T15,Joined
64,109,2021-11-06T13,Promoted
49,16,2022-08-31T10,Left
54,39,2021-12-04T15,Promoted
52,54,2021-01-16T19,Promoted
53,38,2022-01-30T16,Joined
96,109,2021-06-03T19,Promoted
99,189,2023-01-19T13,Promoted
94,159,2022-09-17T20,Promoted
136,13,2021-09-29T21,Joined
138,16,2022-11-11T04,Joined
124,176,2023-07-10T13,Joined
74,103,2022-03-22T08,Joined
40,33,2022-08-23T14,Promoted
37,19,2022-01-09T17,Promoted
6,48,2021-01-21T17,Left
113,51,2023-03-22T19,Left
74,125,2023-05-12T01,Joined
98,6,2023-05-26T18,Joined
81,171,2021-11-11T16,Joined
84,40,2021-09-14T02,Joined
138,81,2023-07-02T13,Joined
81,13,2023-05-27T21,Promoted
121,134,2023-08-08T20,Left
13,112,2023-04-19T04,Joined
58,114,2023-08-15T04,Promoted
40,60,2023-08-08T21,Left
50,72,2022-03-22T08,Left
50,145,2021-05-10T10,Promoted
33,100,2023-01-24T11,Promoted
126,118,2021-12-23T03,Left
130,153,2022-08-09T01,Promoted
99,176,2022-05-31T19,Promoted
3,35,2022-02-14T18,Promoted
84,75,2022-05-31T17,Left
139,111,2021-04-10T04,Left
38,89,2021-10-22T21,Joined
3,181,2021-08-23T09,Promoted
38,192,2021-10-14T12,Joined
124,98,2021-06-16T15,Promoted
18,41,2021-08-14T01,Left
27,166,2021-12-08T00,Promoted
77,132,2022-01-20T17,Joined
81,84,2021-12-12T12,Promoted
130,19,2021-06-01T13,Joined
58,68,2022-11-24T04,Joined
37,130,2021-09-14T10,Left
29,162,2021-06-26T23,Promoted
119,39,2021-09-05T00,Joined
115,81,2022-11-18T22,Left
136,87,2021-04-15T12,Joined
138,24,2022-06-28T10,Promoted
27,14,2022-10-02T17,Left
133,179,2023-07-01T01,Promoted
91,41,2022-11-17T01,Joined
57,164,2022-01-19T23,Promoted
122,159,2021-07-22T05,Promoted
22,181,2023-08-31T16,Joined
89,123,2022-01-21T03,Left
58,162,2022-07-15T05,Promoted
16,186,2022-05-11T23,Joined
136,162,2021-11-06T01,Promoted
101,121,2021-01-14T08,Promoted
60,164,2021-09-10T23,Joined
130,30,2022-09-29T23,Promoted
124,162,2023-03-31T00,Joined
44,179,2021-07-15T01,Joined
26,123,2021-04-03T21,Joined
54,19,2021-02-27T16,Left
57,93,2022-01-13T05,Joined
107,59,2021-02-22T22,Promoted
12,164,2023-06-20T23,Joined
121,25,2021-01-03T09,Joined
122,57,2021-12-28T03,Promoted
29,153,2021-12-14T15,Joined
54,195,2022-04-25T12,Promoted
63,93,2021-03-14T16,Left
133,183,2021-01-27T02,Joined
29,192,2023-01-05T11,Promoted
26,114,2021-12-19T06,Promoted
136,9,2022-11-04T12,Joined
119,107,2021-02-19T20,Joined
13,189,2023-07-24T11,Joined
52,33,2022-12-22T18,Promoted
126,107,2023-05-10T06,Joined
77,91,2023-03-27T01,Joined
33,69,2021-10-17T08,Left
139,83,2023-03-31T18,Promoted
64,164,2021-10-14T15,Left
76,176,2021-01-26T10,Joined
101,30,2022-02-13T05,Joined
136,25,2023-03-12T00,Joined
49,159,2021-10-17T16,Left
126,151,2021-09-21T23,Joined
50,19,2021-12-23T07,Joined
12,72,2022-08-27T15,Left
84,22,2023-06-09T17,Promoted
136,30,2021-09-01T03,Promoted
47,87,2021-04-11T13,Promoted
71,84,2022-07-15T05,Promoted
124,179,2023-08-08T00,Left
138,76,2021-04-07T08,Joined
115,25,2022-04-08T13,Promoted
91,153,2023-04-11T09,Promoted
71,93,2023-05-11T07,Promoted
68,168,2021-10-03T19,Joined
121,18,2021-02-03T10,Promoted
99,9,2022-12-09T01,Promoted
121,72,2023-01-25T05,Left
50,41,2023-05-21T17,Promoted
98,38,2021-02-13T21,Promoted
97,68,2022-03-02T22,Left
136,98,2023-06-08T05,Left
37,173,2022-04-24T16,Joined
119,132,2023-04-08T19,Promoted
55,69,2023-02-24T06,Promoted
58,12,2023-04-10T20,Joined
58,81,2023-06-11T15,Joined
97,128,2021-07-29T14,Left
53,192,2021-12-04T13,Joined
124,16,2022-05-07T10,Promoted
55,19,2023-05-21T21,Left
104,13,2023-03-21T00,Promoted
71,173,2022-11-01T15,Promoted
63,195,2021-06-09T04,Promoted
16,125,2022-09-06T16,Promoted
8,114,2022-09-09T12,Promoted
13,14,2023-06-30T08,Left
97,51,2021-04-14T20,Joined
57,65,2023-05-07T12,Joined
13,147,2022-08-15T18,Joined
6,103,2022-08-30T21,Left
63,14,2023-01-08T13,Promoted
101,50,2021-01-22T16,Joined
69,8,2023-03-29T22,Left
115,87,2023-05-27T21,Left
22,33,2021-04-01T17,Promoted
49,19,2021-07-23T07,Promoted
106,109,2021-09-12T17,Joined
91,117,2023-02-28T17,Joined
66,109,2021-05-15T13,Left
20,50,2023-08-10T02,Joined
36,118,2023-01-13T08,Left
98,48,2022-07-08T00,Left
133,121,2021-09-21T17,Left
13,176,2021-02-07T18,Promoted
104,25,2021-12-04T12,Left
81,149,2022-06-27T20,Promoted
115,51,2021-12-22T19,Joined
126,118,2021-07-13T04,Joined
18,72,2023-08-20T03,Promoted
60,54,2021-10-22T13,Promoted
12,40,2021-02-01T11,Left
97,69,2021-11-22T08,Left
101,106,2021-06-05T05,Promoted
20,166,2021-03-27T19,Joined
32,18,2022-04-25T03,Left
23,83,2023-08-25T10,Promoted
91,43,2022-04-13T23,Joined
139,183,2021-01-23T19,Promoted
131,59,2022-05-21T21,Joined
23,24,2023-05-27T03,Promoted
77,114,2022-09-13T14,Promoted
138,98,2023-04-26T11,Joined
53,19,2023-09-04T19,Left
134,109,2022-02-07T17,Left
101,173,2021-03-14T12,Promoted
16,16,2023-06-20T20,Joined
3,174,2022-04-09T00,Left
99,149,2023-09-11T19,Left
50,139,2021-05-03T20,Joined
18,118,2023-07-14T12,Joined
20,93,2021-06-20T22,Left
126,161,2022-04-09T10,Promoted
122,22,2023-01-01T15,Left
8,41,2022-10-10T03,Joined
36,59,2022-04-08T02,Left
107,132,2021-06-21T04,Promoted
138,76,2023-07-30T19,Promoted
8,54,2022-06-03T02,Promoted
33,173,2021-08-16T16,Left
66,137,2023-01-07T22,Joined
139,121,2021-03-19T22,Promoted
98,183,2021-09-01T00,Joined
121,112,2021-02-17T04,Joined
12,161,2021-10-24T01,Joined
3,195,2021-10-09T12,Joined
43,39,2022-04-26T11,Left
131,137,2022-10-21T18,Joined
111,149,2021-10-07T16,Joined
43,68,2021-11-26T09,Promoted
60,46,2021-07-28T15,Promoted
60,106,2023-07-03T09,Promoted
26,112,2021-07-26T23,Left
16,39,2022-11-26T06,Left
69,59,2022-06-14T09,Joined
32,40,2021-12-02T17,Left
118,161,2023-09-04T04,Left
37,123,2021-01-09T19,Joined
97,151,2022-01-12T10,Left
121,19,2022-08-31T09,Joined
79,159,2021-05-31T21,Promoted
49,43,2023-02-14T06,Joined
98,75,2023-08-11T03,Left
97,153,2021-08-12T15,Left
126,106,2023-05-08T18,Promoted
107,51,2023-04-25T08,Promoted
91,181,2021-10-11T06,Joined
77,51,2023-03-16T05,Left
27,181,2023-01-21T15,Promoted
97,48,2022-08-18T09,Left
53,65,2022-04-22T16,Promoted
91,151,2023-03-15T22,Left
87,18,2022-01-29T20,Promoted
37,24,2021-01-11T10,Promoted
68,118,2022-03-20T22,Promoted
44,159,2021-04-14T17,Joined
138,59,2023-04-24T01,Joined
57,6,2022-01-22T01,Joined
130,14,2022-12-08T08,Promoted
29,173,2023-07-21T01,Promoted
63,159,2022-07-23T21,Promoted
129,128,2021-11-16T00,Left
58,43,2022-06-30T02,Promoted
53,72,2021-10-11T16,Joined
69,95,2022-08-14T20,Left
107,63,2022-03-21T06,Left
37,8,2021-10-13T05,Left
76,164,2021-05-05T12,Joined
47,6,2023-01-07T02,Promoted
87,65,2021-06-26T21,Joined
118,112,2021-05-14T22,Joined
37,59,2021-10-15T09,Joined
97,123,2021-10-12T01,Promoted
68,43,2022-06-25T01,Left
107,156,2021-11-20T02,Left
107,16,2021-12-12T23,Joined
96,72,2022-11-08T09,Promoted
13,18,2023-08-27T13,Promoted
69,14,2021-11-15T17,Joined
47,176,2021-08-02T21,Joined
13,93,2022-10-16T13,Joined
139,41,2022-03-14T21,Left
49,106,2021-11-17T16,Joined
40,35,2022-06-01T01,Joined
119,1,2021-12-16T14,Left
5,98,2023-06-14T05,Left
96,189,2021-05-13T10,Joined
71,68,2021-02-10T18,Left
121,159,2021-05-30T06,Left
118,41,2022-03-29T05,Promoted
89,6,2022-08-25T22,Joined
138,173,2021-06-05T05,Promoted
38,179,2023-03-28T05,Promoted
133,41,2023-05-18T10,Left
54,16,2023-01-09T01,Promoted
119,168,2023-08-10T10,Left
122,128,2022-07-10T08,Joined
113,146,2022-07-02T07,Left
55,139,2022-09-19T16,Promoted
126,87,2021-03-18T18,Joined
10,48,2022-11-06T04,Promoted
12,78,2022-04-17T18,Joined
37,183,2021-12-10T02,Left
60,123,2023-03-08T10,Left
74,57,2022-07-14T01,Left
115,128,2021-10-26T01,Promoted
79,105,2022-05-22T14,Joined
36,76,2022-12-10T21,Promoted
53,142,2021-11-06T03,Joined
104,35,2021-06-30T22,Promoted
84,65,2022-09-09T00,Joined
36,8,2023-01-29T12,Left
108,181,2023-02-13T03,Left
64,128,2023-06-29T08,Left
107,132,2023-02-21T20,Left
47,12,2021-09-18T01,Promoted
111,189,2021-01-25T06,Promoted
68,3,2021-12-08T17,Joined
22,151,2022-06-10T00,Promoted
66,149,2022-06-09T17,Promoted
76,123,2022-11-17T06,Joined
107,98,2023-03-10T01,Joined
130,123,2021-08-01T07,Joined
26,132,2021-10-09T02,Left
71,41,2022-11-05T01,Promoted
53,168,2022-06-08T04,Promoted
96,145,2023-05-24T23,Left
81,59,2023-01-03T15,Left
12,139,2023-04-29T08,Joined
106,130,2021-04-06T00,Joined
84,146,2021-10-06T03,Joined
113,41,2023-06-06T01,Left
87,157,2021-01-15T21,Joined
96,186,2021-05-14T07,Joined
12,30,2023-09-13T02,Promoted
60,13,2023-08-26T11,Promoted
87,128,2022-06-24T20,Promoted
69,39,2021-04-29T04,Promoted
129,174,2023-03-17T12,Joined
139,87,2021-02-26T01,Left
94,164,2023-02-27T05,Left
139,78,2022-04-02T08,Promoted
16,46,2022-11-17T06,Promoted
68,60,2021-04-12T02,Left
84,76,2022-07-08T11,Promoted
8,33,2022-03-23T00,Left
22,18,2022-05-12T17,Left
13,76,2021-04-18T13,Promoted
74,153,2022-09-21T15,Left
37,13,2023-02-01T10,Joined
76,3,2021-05-09T13,Promoted
69,30,2023-02-15T04,Promoted
71,171,2022-02-28T16,Joined
111,24,2022-09-08T03,Left
101,39,2023-05-13T05,Joined
124,132,2022-05-17T17,Left
130,65,2022-01-17T23,Left
99,98,2021-06-16T20,Left
40,14,2023-01-26T08,Left
84,54,2022-11-01T05,Joined
126,100,2023-09-12T04,Promoted
40,166,2021-08-03T18,Joined
68,107,2021-04-29T01,Promoted
47,195,2022-05-11T17,Joined
6,130,2022-08-02T19,Left
84,145,2023-03-13T22,Left
3,134,2021-11-22T05,Joined
81,147,2022-04-17T22,Promoted
81,114,2021-06-18T07,Promoted
40,176,2023-02-19T14,Left
33,111,2021-03-07T09,Left
5,41,2021-12-21T10,Left
94,161,2021-09-11T21,Promoted
23,118,2021-02-24T07,Joined
33,87,2022-03-20T16,Joined
32,139,2023-09-12T02,Promoted
33,40,2023-08-10T16,Joined
49,50,2023-03-18T21,Left
87,173,2022-10-07T20,Promoted
79,89,2023-06-08T08,Left
5,183,2022-03-16T02,Left
89,87,2021-12-27T16,Joined
131,157,2022-11-29T05,Left
99,171,2022-04-07T18,Joined
50,35,2021-04-25T21,Left
108,9,2021-08-27T15,Left
89,60,2023-02-13T02,Joined
52,151,2022-01-20T04,Left
104,179,2022-07-06T12,Joined
139,54,2022-02-19T20,Left
76,16,2022-08-07T00,Left
111,109,2021-07-18T16,Promoted
97,168,2023-02-13T23,Promoted
76,30,2022-03-03T01,Promoted
134,35,2023-07-16T18,Promoted
23,83,2022-11-13T21,Left
8,93,2023-04-03T00,Joined
38,107,2021-10-27T09,Joined
94,189,2021-06-22T23,Promoted
118,183,2023-06-08T13,Promoted
108,162,2022-06-26T07,Joined
3,84,2022-11-21T17,Left
98,149,2021-03-20T01,Promoted
89,46,2021-02-16T12,Joined
26,78,2021-03-24T11,Joined
131,35,2021-11-06T03,Joined
26,121,2022-04-29T01,Left
96,57,2023-08-24T08,Promoted
91,145,2022-12-20T23,Promoted
58,105,2021-12-23T00,Joined
68,16,2023-09-13T09,Joined
91,12,2021-08-23T10,Joined
10,63,2022-06-24T02,Promoted
6,125,2023-07-20T02,Joined
98,159,2021-02-17T04,Promoted
69,109,2021-04-30T08,Joined
130,179,2022-09-07T22,Promoted
107,33,2022-12-31T18,Joined
57,78,2023-05-03T06,Promoted
121,145,2022-05-17T00,Left
115,22,2021-04-12T09,Left
23,159,2022-07-28T08,Promoted
108,195,2023-08-06T01,Promoted
8,65,2022-07-11T16,Promoted
33,75,2022-06-19T08,Left
122,19,2022-02-14T06,Joined
111,83,2023-05-05T11,Joined
118,176,2021-07-10T12,Left
69,168,2021-08-14T05,Promoted
129,111,2023-02-08T11,Joined
76,187,2021-01-25T17,Promoted
3,24,2021-03-15T23,Joined
68,25,2022-05-30T16,Promoted
33,106,2022-03-29T13,Left
55,147,2021-01-19T08,Promoted
97,95,2022-02-25T19,Left
130,9,2021-05-16T22,Joined
133,18,2021-09-20T04,Joined
81,147,2021-09-03T22,Joined
96,171,2021-02-21T08,Left
5,139,2022-01-01T15,Joined
66,65,2021-09-13T02,Left
96,145,2022-06-17T10,Left
36,137,2021-01-07T12,Left
98,157,2021-04-21T03,Joined
133,69,2023-01-01T03,Left
47,139,2022-06-18T20,Joined
76,13,2022-11-15T07,Promoted
54,183,2023-02-02T00,Promoted
89,166,2021-03-02T02,Left
94,24,2021-06-14T09,Promoted
115,195,2023-06-06T19,Joined
138,98,2023-04-06T23,Left
91,13,2022-07-18T22,Promoted
50,54,2021-02-26T03,Left
43,106,2022-02-13T18,Left
60,59,2022-06-26T22,Joined
81,68,2021-11-29T06,Promoted
87,183,2023-01-18T13,Promoted
97,171,2023-01-16T21,Left
63,40,2022-02-14T03,Promoted
3,112,2023-01-13T23,Joined
104,65,2023-01-24T18,Joined
111,109,2022-07-26T08,Left
134,132,2021-05-03T21,Promoted
54,16,2023-07-22T23,Joined
76,69,2023-04-08T06,Left
20,95,2021-06-09T16,Left
60,68,2023-08-15T06,Joined
134,121,2021-05-13T15,Promoted
66,48,2022-11-09T21,Joined
47,69,2021-12-29T12,Joined
29,8,2022-08-05T18,Left
63,189,2021-07-24T00,Joined
118,13,2023-03-13T08,Left
13,39,2021-04-12T02,Left
133,65,2022-03-17T18,Left
54,130,2021-01-14T11,Left
52,8,2021-12-06T06,Joined
130,118,2022-05-20T04,Joined
23,149,2023-03-28T16,Joined
71,16,2022-06-02T22,Left
60,16,2021-07-30T04,Promoted
68,118,2021-02-15T09,Joined
108,118,2023-03-27T16,Promoted
97,8,2022-06-26T02,Left
74,87,2023-06-16T04,Joined
47,153,2021-10-05T04,Promoted
134,151,2021-10-14T23,Joined
3,151,2022-05-18T12,Promoted
96,19,2023-01-30T08,Left
79,147,2022-11-20T17,Joined
106,111,2021-02-14T18,Left
60,9,2021-08-04T13,Left
68,39,2022-02-17T12,Left
6,111,2022-08-11T17,Joined
130,8,2022-11-29T06,Left
130,24,2022-10-20T09,Left
29,142,2021-06-05T16,Left
36,114,2022-06-03T11,Promoted
118,176,2021-11-01T18,Joined
94,78,2022-12-30T18,Left
54,145,2023-04-22T10,Joined
81,117,2021-11-30T15,Joined
26,41,2022-07-16T10,Left
91,134,2022-07-01T04,Promoted
47,164,2022-03-09T21,Left
111,68,2021-01-23T14,Promoted
16,105,2021-05-21T15,Joined
108,84,2022-02-14T14,Joined
55,151,2021-09-20T17,Joined
104,103,2021-10-28T21,Promoted
133,145,2022-01-29T06,Joined
101,69,2023-03-19T11,Left
5,123,2021-09-28T12,Joined
108,107,2023-04-05T11,Joined
111,83,2022-08-01T11,Promoted
113,171,2021-06-07T06,Left
68,63,2023-04-02T08,Joined
106,105,2022-06-14T06,Joined
81,51,2021-09-06T01,Joined
10,65,2021-12-24T16,Promoted
32,107,2023-04-25T07,Joined
49,156,2023-09-12T06,Joined
101,106,2023-03-16T18,Promoted
49,51,2021-04-09T20,Promoted
58,117,2022-09-07T18,Promoted
33,76,2021-06-02T17,Promoted
37,123,2021-01-28T16,Left
10,159,2022-10-16T07,Left
119,107,2021-04-17T10,Promoted
6,171,2023-01-27T16,Left
98,76,2021-10-04T18,Joined
63,181,2022-05-07T03,Promoted
79,189,2023-02-13T21,Left
71,149,2022-10-19T10,Promoted
27,13,2023-08-15T19,Left
55,83,2022-01-30T20,Left
38,91,2022-07-09T10,Joined
101,105,2023-07-19T19,Promoted
107,179,2023-05-20T02,Joined
43,14,2021-09-18T15,Promoted
6,72,2022-08-13T10,Joined
104,3,2022-10-02T11,Joined
79,84,2022-06-21T18,Left
53,100,2023-06-07T03,Left
3,171,2022-02-13T21,Joined
138,57,2023-02-27T19,Joined
74,159,2022-07-14T23,Promoted
113,171,2022-05-31T01,Left
5,121,2021-09-06T12,Promoted
69,98,2022-08-14T08,Joined
13,189,2021-11-16T08,Joined
23,149,2022-01-06T16,Left
54,173,2022-02-01T02,Joined
133,93,2021-07-13T19,Joined
104,63,2021-07-07T02,Joined
94,151,2022-08-26T17,Promoted
79,139,2023-08-14T12,Promoted
68,18,2021-08-05T05,Joined
12,65,2023-02-25T20,Joined
66,174,2021-02-07T20,Promoted
134,164,2023-02-20T07,Left
58,123,2021-12-24T22,Joined
49,145,2021-12-22T13,Promoted
69,48,2021-02-04T13,Left
58,195,2021-07-10T15,Left
44,189,2022-07-25T01,Joined
38,78,2022-02-22T22,Left
47,8,2021-10-22T15,Left
124,176,2022-12-20T22,Promoted
108,1,2021-04-07T02,Left
20,105,2023-06-13T15,Joined
53,87,2021-01-06T04,Left
47,98,2023-04-11T10,Promoted
101,128,2023-08-01T01,Promoted
104,109,2022-03-10T17,Promoted
115,111,2021-10-25T21,Promoted
23,13,2023-04-28T23,Left
126,51,2022-12-23T03,Promoted
50,65,2022-07-22T16,Promoted
108,41,2023-06-19T04,Joined
136,40,2022-10-28T17,Promoted
50,103,2023-01-03T17,Promoted
50,6,2022-01-13T16,Promoted
37,76,2023-05-20T16,Left
50,68,2023-07-25T13,Joined
33,121,2023-01-16T04,Promoted
64,107,2021-08-22T23,Left
124,84,2021-11-08T09,Left
77,183,2022-04-19T11,Left
87,192,2021-01-02T18,Promoted
22,137,2021-07-04T15,Joined
94,159,2022-06-02T02,Left
13,162,2022-10-18T18,Promoted
76,91,2021-11-20T22,Joined
106,3,2021-12-22T15,Promoted
94,168,2022-12-17T03,Joined
37,100,2021-06-17T16,Left
113,51,2021-02-10T23,Left
5,68,2023-03-08T07,Left
96,9,2023-04-13T05,Left
33,48,2023-03-29T09,Promoted
129,107,2021-01-20T12,Joined
55,176,2022-07-06T00,Left
97,149,2021-12-22T09,Left
115,68,2022-02-09T16,Promoted
91,13,2021-03-15T16,Left
113,171,2021-06-12T13,Left
77,38,2021-01-22T09,Promoted
71,91,2021-06-18T11,Left
111,183,2022-06-23T02,Promoted
91,1,2021-11-11T05,Promoted
101,157,2022-12-15T04,Left
97,195,2021-04-25T05,Left
84,68,2021-07-05T06,Joined
74,171,2022-10-20T06,Left
138,59,2021-05-24T05,Left
64,38,2021-04-02T16,Left
121,59,2021-04-08T06,Promoted
26,106,2022-05-25T13,Promoted
97,84,2021-12-06T14,Promoted
49,173,2021-07-16T18,Left
94,132,2021-11-12T12,Joined
3,151,2023-02-21T13,Left
97,72,2021-11-09T00,Joined
96,63,2021-05-25T11,Joined
36,130,2021-11-22T01,Promoted
8,95,2021-09-10T04,Promoted
33,137,2021-10-05T22,Joined
44,121,2022-11-21T19,Left
63,132,2022-01-17T10,Joined
96,25,2022-11-24T17,Joined
18,103,2022-10-31T14,Promoted
91,146,2023-02-02T22,Promoted
104,123,2021-05-07T00,Left
12,146,2021-03-01T05,Left
134,76,2022-12-12T20,Promoted
69,128,2022-05-06T14,Promoted
20,181,2022-01-01T05,Promoted
133,78,2022-03-11T21,Left
87,81,2021-06-17T21,Promoted
134,39,2022-02-27T11,Left
50,105,2021-11-23T22,Joined
8,14,2021-01-26T16,Joined
68,173,2022-08-13T01,Promoted
27,189,2021-09-06T13,Left
124,137,2022-06-12T06,Promoted
74,195,2022-12-31T00,Promoted
53,111,2022-06-18T15,Left
58,13,2022-06-18T23,Joined
23,100,2023-07-22T08,Joined
57,8,2021-06-05T09,Joined
96,183,2021-05-16T12,Promoted
81,9,2022-07-07T05,Promoted
66,100,2022-10-10T11,Left
40,1,2021-05-07T08,Joined
122,1,2022-03-23T00,Promoted
5,118,2022-07-08T08,Promoted
37,43,2023-03-07T21,Left
12,111,2022-03-01T18,Left
36,189,2023-03-04T00,Promoted
47,87,2023-06-12T05,Left
33,3,2022-03-12T18,Left
74,40,2022-09-05T13,Left
26,176,2021-04-29T12,Left
87,147,2021-01-08T07,Left
32,38,2021-01-31T21,Left
104,118,2021-02-13T14,Left
37,157,2022-12-31T20,Joined
32,121,2022-12-20T10,Left
40,9,2021-08-12T09,Promoted
53,171,2023-06-17T21,Left
87,164,2021-09-23T18,Joined
68,95,2021-11-26T23,Promoted
130,134,2022-11-15T10,Joined
138,30,2023-05-23T23,Promoted
